concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
199991,58797008,Disorder of transplanted kidney,SNOMED,OT,FALSE
760992,128631000119109,Chronic graft-versus-host disease following kidney transplant,SNOMED,OT,FALSE
765054,122531000119108,Lymphoproliferative disorder following kidney transplant,SNOMED,OT,FALSE
1314395,G9722,"Documented history of renal failure or baseline serum creatinine = 4.0 mg/dl; renal transplant recipients are not considered to have preoperative renal failure, unless, since transplantation the cr has been or is 4.0 or higher",HCPCS,CH,FALSE
1314421,G9748,Patient approved by a qualified transplant program and scheduled to receive a living donor kidney transplant,HCPCS,CH,FALSE
1314423,G9750,Patient approved by a qualified transplant program and scheduled to receive a living donor kidney transplant,HCPCS,CH,FALSE
2003622,55.53,Removal of transplanted or rejected kidney,ICD9Proc,09,FALSE
2003622,5553,Removal of transplanted or rejected kidney,ICD9Proc,09,TRUE
2003624,55.6,Transplant of kidney,ICD9Proc,09,FALSE
2003624,556,Transplant of kidney,ICD9Proc,09,TRUE
2003626,55.69,Other kidney transplantation,ICD9Proc,09,FALSE
2003626,5569,Other kidney transplantation,ICD9Proc,09,TRUE
2109581,50325,"Backbench standard preparation of living donor renal allograft (open or laparoscopic) prior to transplantation, including dissection and removal of perinephric fat and preparation of ureter(s), renal vein(s), and renal artery(s), ligating branches, as nec",CPT4,CH,FALSE
2109582,50327,"Backbench reconstruction of cadaver or living donor renal allograft prior to transplantation; venous anastomosis, each",CPT4,CH,FALSE
2109583,50328,"Backbench reconstruction of cadaver or living donor renal allograft prior to transplantation; arterial anastomosis, each",CPT4,CH,FALSE
2109584,50329,"Backbench reconstruction of cadaver or living donor renal allograft prior to transplantation; ureteral anastomosis, each",CPT4,CH,FALSE
2109586,50360,"Renal allotransplantation, implantation of graft; without recipient nephrectomy",CPT4,CH,FALSE
2109587,50365,"Renal allotransplantation, implantation of graft; with recipient nephrectomy",CPT4,CH,FALSE
2109588,50370,Removal of transplanted renal allograft,CPT4,CH,FALSE
2721092,S2065,Simultaneous pancreas kidney transplantation,HCPCS,CH,FALSE
2774517,0TY00Z0,"Transplantation of Right Kidney, Allogeneic, Open Approach",ICD10PCS,10,FALSE
2774518,0TY00Z1,"Transplantation of Right Kidney, Syngeneic, Open Approach",ICD10PCS,10,FALSE
2774519,0TY00Z2,"Transplantation of Right Kidney, Zooplastic, Open Approach",ICD10PCS,10,FALSE
2774520,0TY10Z0,"Transplantation of Left Kidney, Allogeneic, Open Approach",ICD10PCS,10,FALSE
2774521,0TY10Z1,"Transplantation of Left Kidney, Syngeneic, Open Approach",ICD10PCS,10,FALSE
2774522,0TY10Z2,"Transplantation of Left Kidney, Zooplastic, Open Approach",ICD10PCS,10,FALSE
2799812,0TY00,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Right @ Open",ICD10PCS,10,FALSE
2827873,0TY10Z,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Left @ Open @ No Device",ICD10PCS,10,FALSE
2833286,0TY1,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Left",ICD10PCS,10,FALSE
2877118,0TY0,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Right",ICD10PCS,10,FALSE
2877119,0TY00Z,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Right @ Open @ No Device",ICD10PCS,10,FALSE
2890060,0TY10,"Medical and Surgical @ Urinary System @ Transplantation @ Kidney, Left @ Open",ICD10PCS,10,FALSE
3525419,261981000000107,"Allotransplantation of kidney from cadaver, heart-beating",SNOMED,OT,FALSE
3525420,261991000000109,"Allotransplantation of kidney from cadaver, heart non-beating",SNOMED,OT,FALSE
3525427,262151000000109,"Post-transplantation of kidney examination, recipient",SNOMED,OT,FALSE
3536596,622431000000104,Other specified transplantation of kidney,SNOMED,OT,FALSE
3536597,622441000000108,Transplantation of kidney NOS,SNOMED,OT,FALSE
3545280,830871000000105,Acute-on-chronic rejection of renal transplant,SNOMED,OT,FALSE
3545281,830881000000107,Acute rejection of renal transplant - grade I,SNOMED,OT,FALSE
3545282,830891000000109,Acute rejection of renal transplant - grade II,SNOMED,OT,FALSE
3545283,830901000000105,Acute rejection of renal transplant - grade III,SNOMED,OT,FALSE
3545287,830931000000104,Acute rejection of renal transplant,SNOMED,OT,FALSE
3545539,834931000000108,Accelerated rejection of renal transplant,SNOMED,OT,FALSE
3545641,843701000000100,Urological complication of renal transplant,SNOMED,OT,FALSE
3545650,844671000000102,Vascular complication of renal transplant,SNOMED,OT,FALSE
3545683,847801000000102,Rupture of artery of transplanted kidney,SNOMED,OT,FALSE
3545685,847821000000106,Rupture of vein of transplanted kidney,SNOMED,OT,FALSE
3545688,847891000000109,Stenosis of vein of transplanted kidney,SNOMED,OT,FALSE
3545776,855231000000100,Aneurysm of vein of transplanted kidney,SNOMED,OT,FALSE
3545779,855271000000103,Very mild acute rejection of renal transplant,SNOMED,OT,FALSE
3545863,856681000000105,Chronic rejection of renal transplant,SNOMED,OT,FALSE
3545864,856691000000107,Chronic rejection of renal transplant - grade 1,SNOMED,OT,FALSE
3545878,856931000000103,Unexplained episode of renal transplant dysfunction,SNOMED,OT,FALSE
3545903,857241000000102,Xenograft renal transplant,SNOMED,OT,FALSE
3546013,864281000000107,Thrombosis of artery of transplanted kidney,SNOMED,OT,FALSE
3546015,864321000000104,Thrombosis of vein of transplanted kidney,SNOMED,OT,FALSE
3546756,916371000000101,Excision of rejected transplanted kidney,SNOMED,OT,FALSE
3554239,235291000000105,Interventions associated with transplantation of kidney NOS,SNOMED,OT,FALSE
3554589,262111000000105,Interventions associated with transplantation of kidney,SNOMED,OT,FALSE
3554593,262181000000103,Interventions associated with transplantation of kidney NOS,SNOMED,OT,FALSE
3567661,531801000000109,"Transplantation of kidney as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",SNOMED,OT,FALSE
3568494,238241000000106,Other specified interventions associated with transplantation of kidney,SNOMED,OT,FALSE
3569403,244811000000102,Allotransplantation of kidney from cadaver NEC,SNOMED,OT,FALSE
3570635,235311000000106,Post-transplantation of kidney examination of recipient,SNOMED,OT,FALSE
3573886,853031000000105,Aneurysm of artery of transplanted kidney,SNOMED,OT,FALSE
3573902,856701000000107,Chronic rejection of renal transplant - grade II,SNOMED,OT,FALSE
3573903,856711000000109,Chronic rejection of renal transplant - grade III,SNOMED,OT,FALSE
3573917,857311000000108,Renal transplant rejection,SNOMED,OT,FALSE
3578423,262001000000107,Allotransplantation of kidney from cadaver NEC,SNOMED,OT,FALSE
3578431,262171000000100,Other specified interventions associated with transplantation of kidney,SNOMED,OT,FALSE
4019782,175948009,Exploration of renal transplant,SNOMED,OT,FALSE
4021107,175902000,Cadaveric renal transplant,SNOMED,OT,FALSE
4022475,175903005,Other specified transplantation of kidney,SNOMED,OT,FALSE
4022805,175901007,Live donor renal transplant,SNOMED,OT,FALSE
4022806,175904004,Transplantation of kidney NOS,SNOMED,OT,FALSE
4032294,236569000,Primary non-function of renal transplant,SNOMED,OT,FALSE
4032295,236571000,Hyperacute rejection of renal transplant,SNOMED,OT,FALSE
4032296,236576005,Acute rejection of renal transplant - grade II,SNOMED,OT,FALSE
4032297,236579003,Chronic rejection of renal transplant - grade I,SNOMED,OT,FALSE
4032298,236582008,Acute-on-chronic rejection of renal transplant,SNOMED,OT,FALSE
4059129,197747000,Renal tubulo-interstitial disorders in transplant rejection,SNOMED,OT,FALSE
4059356,161665007,History of renal transplant,SNOMED,OT,FALSE
4094173,281112005,Entire transplanted kidney,SNOMED,OT,FALSE
4124858,234046009,Transplant renal vein thrombosis,SNOMED,OT,FALSE
4125970,236436003,End stage renal failure with renal transplant,SNOMED,OT,FALSE
4126131,236573002,Very mild acute rejection of renal transplant,SNOMED,OT,FALSE
4126132,236584009,Perfusion injury of renal transplant,SNOMED,OT,FALSE
4126137,236614007,Perirenal and periureteric post-transplant lymphocele,SNOMED,OT,FALSE
4127550,236575009,Acute rejection of renal transplant - grade I,SNOMED,OT,FALSE
4127551,236577001,Acute rejection of renal transplant - grade III,SNOMED,OT,FALSE
4127552,236580000,Chronic rejection of renal transplant - grade II,SNOMED,OT,FALSE
4127553,236581001,Chronic rejection of renal transplant - grade III,SNOMED,OT,FALSE
4127554,236583003,Failed renal transplant,SNOMED,OT,FALSE
4128369,236570004,Renal transplant rejection,SNOMED,OT,FALSE
4128370,236572007,Accelerated rejection of renal transplant,SNOMED,OT,FALSE
4128371,236574008,Acute rejection of renal transplant,SNOMED,OT,FALSE
4128372,236578006,Chronic rejection of renal transplant,SNOMED,OT,FALSE
4172368,277010001,Unexplained episode of renal transplant dysfunction,SNOMED,OT,FALSE
4172369,277011002,Pre-existing disease in renal transplant,SNOMED,OT,FALSE
4176579,48994000,Renal homotransplantation with unilateral recipient nephrectomy,SNOMED,OT,FALSE
4178312,428575007,Hypertension secondary to kidney transplant,SNOMED,OT,FALSE
4180416,52213001,Renal homotransplantation excluding donor and recipient nephrectomy,SNOMED,OT,FALSE
4197300,313030004,Donor renal transplantation,SNOMED,OT,FALSE
4236275,438804005,Tissue specimen from transplanted kidney,SNOMED,OT,FALSE
4309006,213150003,Kidney transplant failure and rejection,SNOMED,OT,FALSE
4316597,217024004,"Transplantation of kidney as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",SNOMED,OT,FALSE
4322471,70536003,Transplant of kidney,SNOMED,OT,FALSE
4324400,70948008,Structure of transplanted kidney,SNOMED,OT,FALSE
4324754,428645009,Examination of recipient after kidney transplant,SNOMED,OT,FALSE
4324887,429451003,Disorder related to renal transplantation,SNOMED,OT,FALSE
4343000,236138007,Xenograft renal transplant,SNOMED,OT,FALSE
4347789,241251007,Renal transplant venous sampling,SNOMED,OT,FALSE
35610634,1095231000000108,Transplant of kidney using robotic assistance,SNOMED,OT,FALSE
35623146,765478004,Allotransplantation of left kidney,SNOMED,OT,FALSE
35623147,765479007,Allotransplantation of right kidney,SNOMED,OT,FALSE
36714220,719352000,Kidney transplant recipient,SNOMED,OT,FALSE
36717743,6471000179103,Transplantation of kidney and pancreas,SNOMED,OT,FALSE
37017533,713825007,Transplant renal artery stenosis,SNOMED,OT,FALSE
37018761,714153000,Chronic kidney disease stage 5 with transplant,SNOMED,OT,FALSE
37019081,713824006,Structure of renal artery of transplanted kidney,SNOMED,OT,FALSE
37115323,731627000,Entire renal artery of transplanted kidney,SNOMED,OT,FALSE
37204160,782655004,Laparoscopic transplant of kidney using robotic assistance,SNOMED,OT,FALSE
40315157,149586006,Renal transplant,SNOMED,OT,FALSE
40399081,198519003,Renal tubulo-interstitial disorders in transplant rejection,SNOMED,OT,FALSE
40409737,213147001,(Transplanted organ failure) or (deteriorating renal function after renal transplant),SNOMED,OT,FALSE
40440911,236568008,Renal transplant disorder,SNOMED,OT,FALSE
40525341,316054003,[V]Kidney transplanted,SNOMED,OT,FALSE
40664909,G8727,"Patient receiving hemodialysis, peritoneal dialysis or kidney transplantation",HCPCS,CH,FALSE
42539502,737295003,Transplanted kidney present,SNOMED,OT,FALSE
43021422,473195006,Normal renal function of transplanted kidney,SNOMED,OT,FALSE
44786436,G9231,"Documentation of end stage renal disease (esrd), dialysis, renal transplant before or during the measurement period or pregnancy during the measurement period",HCPCS,CH,FALSE
44790243,228751000000100,Interventions associated with transplantation of kidney,SNOMED,OT,FALSE
44790290,231691000000106,"Allotransplantation of kidney from cadaver, heart non-beating",SNOMED,OT,FALSE
44791130,231721000000102,"Allotransplantation of kidney from cadaver, heart-beating",SNOMED,OT,FALSE
44792553,362361000000102,Kidney transplant tissue sample,SNOMED,OT,FALSE
44794448,399241000000100,[V]Kidney transplanted,SNOMED,OT,FALSE
44808126,847791000000101,Rupture of artery of transplanted kidney,SNOMED,OT,FALSE
44808127,847811000000100,Rupture of vein of transplanted kidney,SNOMED,OT,FALSE
44808129,847881000000107,Stenosis of vein of transplanted kidney,SNOMED,OT,FALSE
44809014,843691000000100,Urological complication of renal transplant,SNOMED,OT,FALSE
44809172,844661000000109,Vascular complication of renal transplant,SNOMED,OT,FALSE
44809336,852981000000100,Aneurysm of vein of transplanted kidney,SNOMED,OT,FALSE
44809340,853021000000108,Aneurysm of artery of transplanted kidney,SNOMED,OT,FALSE
44811351,864271000000105,Thrombosis of artery of transplanted kidney,SNOMED,OT,FALSE
44811353,864311000000105,Thrombosis of vein of transplanted kidney,SNOMED,OT,FALSE
44811577,366961000000102,Renal transplant recipient,SNOMED,OT,FALSE
45765975,703048006,Post-renal transplant vesicoureteric reflux,SNOMED,OT,FALSE
45768672,707148007,Recurrent post-transplant renal disease,SNOMED,OT,FALSE
45887599,1008104,Backbench reconstruction of cadaver or living donor renal allograft prior to transplantation,CPT4,CH,FALSE
45887600,1008109,"Renal allotransplantation, implantation of graft",CPT4,CH,FALSE
45888790,1008098,Renal Transplantation Procedures,CPT4,CH,FALSE
46272953,711411006,Allotransplantation of kidney from beating heart cadaver,SNOMED,OT,FALSE
46272983,711446003,Transplantation of kidney regime,SNOMED,OT,FALSE
46273963,711413009,Allotransplantation of kidney from non-beating heart cadaver,SNOMED,OT,FALSE
