concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
2003588,55.23,Closed [percutaneous] [needle] biopsy of kidney,ICD9Proc,09,FALSE
2003588,5523,Closed [percutaneous] [needle] biopsy of kidney,ICD9Proc,09,TRUE
2003589,55.24,Open biopsy of kidney,ICD9Proc,09,FALSE
2003589,5524,Open biopsy of kidney,ICD9Proc,09,TRUE
2109566,50200,"Renal biopsy; percutaneous, by trocar or needle",CPT4,CH,FALSE
2109567,50205,Renal biopsy; by surgical exposure of kidney,CPT4,CH,FALSE
2109623,50555,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with biopsy",CPT4,CH,FALSE
2109630,50574,"Renal endoscopy through nephrotomy or pyelotomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with biopsy",CPT4,CH,FALSE
2773680,0TB00ZX,"Excision of Right Kidney, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2773682,0TB03ZX,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2773684,0TB04ZX,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2773686,0TB07ZX,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2773688,0TB08ZX,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2773690,0TB10ZX,"Excision of Left Kidney, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2773692,0TB13ZX,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2773694,0TB14ZX,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2773696,0TB17ZX,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2773698,0TB18ZX,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2773700,0TB30ZX,"Excision of Right Kidney Pelvis, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2773702,0TB33ZX,"Excision of Right Kidney Pelvis, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2773704,0TB34ZX,"Excision of Right Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2773706,0TB37ZX,"Excision of Right Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2773708,0TB38ZX,"Excision of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2773710,0TB40ZX,"Excision of Left Kidney Pelvis, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2773712,0TB43ZX,"Excision of Left Kidney Pelvis, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2773714,0TB44ZX,"Excision of Left Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2773716,0TB47ZX,"Excision of Left Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2773718,0TB48ZX,"Excision of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2776956,0T900ZX,"Drainage of Right Kidney, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2776959,0T903ZX,"Drainage of Right Kidney, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2776962,0T904ZX,"Drainage of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2776965,0T907ZX,"Drainage of Right Kidney, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2776968,0T908ZX,"Drainage of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2776971,0T910ZX,"Drainage of Left Kidney, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2777161,0T913ZX,"Drainage of Left Kidney, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2777164,0T914ZX,"Drainage of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2777167,0T917ZX,"Drainage of Left Kidney, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2777170,0T918ZX,"Drainage of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2777173,0T930ZX,"Drainage of Right Kidney Pelvis, Open Approach, Diagnostic",ICD10PCS,10,FALSE
2777176,0T933ZX,"Drainage of Right Kidney Pelvis, Percutaneous Approach, Diagnostic",ICD10PCS,10,FALSE
2777179,0T934ZX,"Drainage of Right Kidney Pelvis, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,10,FALSE
2777182,0T937ZX,"Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,10,FALSE
2777185,0T938ZX,"Drainage of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,10,FALSE
2777188,0T940ZX,"Drainage of Left Kidney Pelvis, Open Approach, Diagnostic",ICD10PCS,10,FALSE
