"concept_id","concept_code","concept_name","vocabulary_id"
2106544,"31584","Laryngoplasty; with open reduction and fixation of (eg, plating) fracture, includes tracheostomy, if performed","CPT4"
2106667,"31830","Revision of tracheostomy scar","CPT4"
45890570,"1005949","Surgical closure tracheostomy or fistula","CPT4"
2106665,"31820","Surgical closure tracheostomy or fistula; without plastic repair","CPT4"
2106666,"31825","Surgical closure tracheostomy or fistula; with plastic repair","CPT4"
2106582,"31615","Tracheobronchoscopy through established tracheostomy incision","CPT4"
45888422,"1005887","Tracheostomy, emergency procedure","CPT4"
2106565,"31605","Tracheostomy, emergency procedure; cricothyroid membrane","CPT4"
2106564,"31603","Tracheostomy, emergency procedure; transtracheal","CPT4"
2106567,"31610","Tracheostomy, fenestration procedure with skin flaps","CPT4"
45888189,"1014613","Tracheostomy, planned (separate procedure)","CPT4"
2106562,"31600","Tracheostomy, planned (separate procedure)","CPT4"
2106563,"31601","Tracheostomy, planned (separate procedure); younger than 2 years","CPT4"
2110486,"61576","Transoral approach to skull base, brain stem or upper spinal cord for biopsy, decompression or excision of lesion; requiring splitting of tongue and/or mandible (including tracheostomy)","CPT4"
915608,"E0465","Home ventilator, any type, used with invasive interface, (e.g., tracheostomy tube)","HCPCS"
2615426,"AU","Item furnished in conjunction with a urological, ostomy, or tracheostomy supply","HCPCS"
2616637,"E0463","Pressure support ventilator with volume control mode, may include pressure control mode, used with invasive interface (e.g., tracheostomy tube)","HCPCS"
2616641,"E0472","Respiratory assist device, bi-level pressure capability, with backup rate feature, used with invasive interface, e.g., tracheostomy tube (intermittent assist device with continuous positive airway pressure device)","HCPCS"
40217845,"K0534","Respiratory assist device, bi-level pressure capacity, with back up rate feature, used with invasive interface, e.g., tracheostomy tube (intermittent assist device with continuous positive airway pressure device)","HCPCS"
2614939,"A4629","Tracheostomy care kit for established tracheostomy","HCPCS"
40217467,"K0165","Tracheostomy care kit for established tracheostomy","HCPCS"
2614935,"A4625","Tracheostomy care kit for new tracheostomy","HCPCS"
2614936,"A4626","Tracheostomy cleaning brush, each","HCPCS"
2614933,"A4623","Tracheostomy, inner cannula","HCPCS"
2615287,"A7521","Tracheostomy/laryngectomy tube, cuffed, polyvinylchloride (pvc), silicone or equal, each","HCPCS"
2615286,"A7520","Tracheostomy/laryngectomy tube, non-cuffed, polyvinylchloride (pvc), silicone or equal, each","HCPCS"
2615293,"A7527","Tracheostomy/laryngectomy tube plug/stop, each","HCPCS"
2615288,"A7522","Tracheostomy/laryngectomy tube, stainless steel or equal (sterilizable and reusable), each","HCPCS"
2615291,"A7525","Tracheostomy mask, each","HCPCS"
40217452,"A4622","Tracheostomy or laryngectomy tube","HCPCS"
2615289,"A7523","Tracheostomy shower protector, each","HCPCS"
2720433,"L8501","Tracheostomy speaking valve","HCPCS"
2721374,"S8189","Tracheostomy supply, not otherwise classified","HCPCS"
2615292,"A7526","Tracheostomy tube collar/holder, each","HCPCS"
40218606,"S8181","Tracheostomy tube holder","HCPCS"
