concept_id,concept_name,concept_code,vocabulary_id
21033641,Tacrolimus 5 MG Oral Capsule Box of 50 by A A H,OMOP378288,RxNorm Extension
43277250,Cyclosporine 100 MG Oral Capsule [Sandimmun],OMOP529222,RxNorm Extension
41066439,Cyclosporine 50 MG Oral Capsule [Ciqorin] Box of 50,OMOP2264401,RxNorm Extension
35758676,Tacrolimus 0.5 MG Extended Release Oral Capsule [Vivadex],OMOP2760137,RxNorm Extension
41012012,Cyclosporine 50 MG Oral Capsule [Sandimmun] Box of 100 by Eurim-Pharm,OMOP2209974,RxNorm Extension
41105890,Cyclosporine 100 MG Oral Capsule [Deximune] Box of 50 by Dexcel-Pharma,OMOP2303852,RxNorm Extension
41168485,Cyclosporine 50 MG Oral Capsule [Sandimmun] Box of 50 by Beragena,OMOP2366447,RxNorm Extension
36404738,Cyclosporine 50 MG Oral Capsule [Ne] Box of 50 by Waymade,OMOP3096780,RxNorm Extension
21103803,Cyclosporine 100 MG Oral Capsule [Vanqu] Box of 30,OMOP402414,RxNorm Extension
41074488,Cyclosporine 100 MG Oral Capsule [Sandimmun] Box of 50 by Beragena,OMOP2272450,RxNorm Extension
41324198,Cyclosporine 50 MG Oral Capsule [Deximune] Box of 60 by Dexcel-Pharma,OMOP2522160,RxNorm Extension
21151481,Tacrolimus 1 MG Oral Capsule [Adoport] Box of 50,OMOP378241,RxNorm Extension
43268556,Tacrolimus 1 MG Oral Capsule by Apotex,OMOP549481,RxNorm Extension
43755662,50 ML Cyclosporine 100 MG/ML Oral Solution [Ciclosporin Hexal] Box of 50 by Hexal,OMOP816031,RxNorm Extension
36406252,Cyclosporine 25 MG Oral Capsule [Ne] Box of 50 by Dowelhurst,OMOP3098294,RxNorm Extension
21103798,Cyclosporine 50 MG Oral Capsule [Capsorin] Box of 30 by Morningside,OMOP402321,RxNorm Extension
41284953,Cyclosporine 25 MG Oral Capsule [Deximune] Box of 90,OMOP2482915,RxNorm Extension
35764572,Tacrolimus 1 MG Extended Release Oral Capsule [Prograf] Box of 60 by Sigma-Tau,OMOP2766033,RxNorm Extension
21074435,Cyclosporine 25 MG Oral Capsule [Deximune] by Dexcel-Pharma,OMOP402205,RxNorm Extension
