concept_id,concept_name,concept_code,vocabulary_id
43638176,Azathioprine 50 MG Oral Tablet [Azathioprin Heumann],OMOP928736,RxNorm Extension
41099426,Azathioprine 50 MG Oral Tablet [IMUREL] Box of 500,OMOP2297388,RxNorm Extension
21110780,Azathioprine 50 MG Injection Box of 1,OMOP352122,RxNorm Extension
21091029,Azathioprine 50 MG Oral Tablet Box of 56 by Ennogen,OMOP352071,RxNorm Extension
43854172,Azathioprine 25 MG Oral Tablet [Azathioprin Al] by Aliud,OMOP928777,RxNorm Extension
21042115,Azathioprine 25 MG Oral Tablet [Imuran] Box of 50 by Sigma-Tau,OMOP352217,RxNorm Extension
21051848,Azathioprine 25 MG Oral Tablet [Imuran] by Waymade,OMOP352213,RxNorm Extension
41169148,Azathioprine 50 MG Oral Tablet [Azathioprine Sandoz] Box of 100 by Emra-Med,OMOP2367110,RxNorm Extension
43638180,Azathioprine 25 MG Oral Tablet [Azathioprin Hexal] by Hexal,OMOP928769,RxNorm Extension
43710066,Azathioprine 75 MG Oral Tablet [Azafalk] by Dr.Falk,OMOP928792,RxNorm Extension
44064790,Azathioprine 50 MG Oral Tablet [Apo-Azathioprine] by Apotex,OMOP1059421,RxNorm Extension
40856785,Azathioprine 25 MG Oral Tablet [Zytrim] Box of 100 by Recordati,OMOP2054747,RxNorm Extension
21159959,Azathioprine 25 MG Oral Tablet Box of 100 by Dowelhurst,OMOP352209,RxNorm Extension
21022429,Azathioprine 25 MG Oral Tablet Box of 100 by Tillomed,OMOP352201,RxNorm Extension
40849803,Azathioprine 50 MG Oral Tablet [Azathioprin Heumann] Box of 100,OMOP2047765,RxNorm Extension
41262337,Azathioprine 50 MG Oral Tablet [AZATHIOPRINE TEVA] Box of 100 by TEVA,OMOP2460299,RxNorm Extension
43254969,Azathioprine 50 MG Oral Tablet [Azapin],OMOP555974,RxNorm Extension
40950246,Azathioprine 50 MG Oral Tablet [Azafalk] Box of 100 by Dr.Falk,OMOP2148208,RxNorm Extension
41137989,Azathioprine 100 MG Oral Tablet Box of 100 by Heumann,OMOP2335951,RxNorm Extension
40012753,Azathioprine Oral Tablet [Azamune],369525,RxNorm
41262331,Azathioprine 25 MG Oral Tablet [Azathioprin Hexal] Box of 100 by Novartis,OMOP2460293,RxNorm Extension
21149999,Azathioprine 50 MG Oral Tablet Box of 100 by Dowelhurst,OMOP352104,RxNorm Extension
41099429,Azathioprine 50 MG Oral Tablet [Azamedac] Box of 90,OMOP2297391,RxNorm Extension
21120456,Azathioprine 25 MG Oral Tablet by TEVA,OMOP352172,RxNorm Extension
41200558,Azathioprine 50 MG Oral Tablet [Azaimun] Box of 100 by Mibe,OMOP2398520,RxNorm Extension
43287558,Azathioprine 50 MG Oral Tablet [Azran],OMOP556018,RxNorm Extension
40943322,Azathioprine 50 MG Oral Tablet [Azathioprin 1a Pharma] Box of 100,OMOP2141284,RxNorm Extension
41137995,Azathioprine 50 MG Oral Tablet [Azathioprin Dura] Box of 100 by Mylan,OMOP2335957,RxNorm Extension
21140161,Azathioprine 25 MG Oral Tablet Box of 100 by Alliance,OMOP352202,RxNorm Extension
21022426,Azathioprine 50 MG Injection [Imuran] by Aspen,OMOP352124,RxNorm Extension
40981362,Azathioprine 50 MG Oral Tablet [Azathioprin Puren] Box of 50 by Puren,OMOP2179324,RxNorm Extension
40856787,Azathioprine 100 MG Oral Tablet [Azafalk] Box of 100 by Dr.Falk,OMOP2054749,RxNorm Extension
41162168,Azathioprine 50 MG Oral Tablet [Aza Q] Box of 90,OMOP2360130,RxNorm Extension
21110781,Azathioprine 50 MG Injection [Imuran] Box of 1 by Aspen,OMOP352126,RxNorm Extension
43584023,Azathioprine 100 MG Oral Tablet [Azafalk],OMOP928754,RxNorm Extension
41269984,Azathioprine Oral Tablet [Azathioprin Ratiopharm],OMOP2467946,RxNorm Extension
21169752,Azathioprine 25 MG Oral Tablet Box of 28 by Kent,OMOP352180,RxNorm Extension
41274675,Azathioprine 75 MG Oral Tablet Box of 20,OMOP2472637,RxNorm Extension
40012757,Azathioprine Oral Tablet [Imuran],368214,RxNorm
40012752,Azathioprine Oral Tablet,370973,RxNorm
21071579,Azathioprine 50 MG Oral Tablet [Imuran] Box of 50,OMOP352115,RxNorm Extension
40856791,Azathioprine 50 MG Oral Tablet [Azathioprine Sandoz] Box of 50 by Emra-Med,OMOP2054753,RxNorm Extension
43271254,Azathioprine 25 MG Oral Tablet [Azahexal],OMOP556089,RxNorm Extension
41324880,Azathioprine 50 MG Oral Tablet [Azathioprin Acis] Box of 100 by Acis,OMOP2522842,RxNorm Extension
43854171,Azathioprine 50 MG Oral Tablet [Azathioprine Sandoz] by Hexal,OMOP928717,RxNorm Extension
21081288,Azathioprine 50 MG Oral Tablet Box of 56 by Mylan,OMOP352068,RxNorm Extension
36268439,Azathioprine 100 MG Oral Tablet [Azathioprine Sandoz] Box of 100,OMOP3119314,RxNorm Extension
43818042,Azathioprine 50 MG Oral Tablet [Azathioprin Dura] by Mylan,OMOP928708,RxNorm Extension
19007423,Azathioprine 25 MG Oral Tablet [Imuran],105610,RxNorm
