concept_id,concept_code,concept_name,vocabulary_id
19105773,422548,albuterol 0.4 MG/ML / ambroxol 1.5 MG/ML Oral Solution,RxNorm
36214218,1154315,albuterol / ambroxol Oral Liquid Product,RxNorm
40006790,437534,albuterol / ambroxol Oral Solution,RxNorm
19105773,422548,albuterol 0.4 MG/ML / ambroxol 1.5 MG/ML Oral Solution,RxNorm
36214219,1154316,albuterol / ambroxol Oral Product,RxNorm
40006790,437534,albuterol / ambroxol Oral Solution,RxNorm
1166126,755496,albuterol 0.2 MG/ML / guaifenesin 10 MG/ML Oral Solution,RxNorm
36214222,1154319,albuterol / guaifenesin Oral Liquid Product,RxNorm
40145234,757151,albuterol / guaifenesin Oral Solution,RxNorm
1166126,755496,albuterol 0.2 MG/ML / guaifenesin 10 MG/ML Oral Solution,RxNorm
36215321,1154597,albuterol / guaifenesin Oral Product,RxNorm
40145234,757151,albuterol / guaifenesin Oral Solution,RxNorm
783785,OMOP4831614,Albuterol / Ipratropium Inhalation Solution [Nebu-Iprasal],RxNorm Extension
1113078,836366,200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray [Combivent],RxNorm
1154660,836286,200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray,RxNorm
1356123,2108259,albuterol / ipratropium Inhalation Solution,RxNorm
1356124,2108261,albuterol / ipratropium Inhalation Solution [DuoNeb],RxNorm
2902722,OMOP5119570,100 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution [Combivent],RxNorm Extension
2902723,OMOP5119571,100 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution,RxNorm Extension
2904951,OMOP5121761,200 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution [Combivent],RxNorm Extension
2904952,OMOP5121762,200 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution,RxNorm Extension
2906175,OMOP5122959,300 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution [Combivent],RxNorm Extension
2906176,OMOP5122960,300 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution,RxNorm Extension
2933628,OMOP5150382,albuterol 0.1 MG/ACTUAT / ipratropium 0.02 MG/ACTUAT Inhalation Solution [Combivent],RxNorm Extension
