concept_id,concept_name,concept_code,vocabulary_id
43868684,1490 MG Cyclophosphamide 0.36 MG/MG Injectable Solution [Endoxan Lyophilisat] by Baxter,OMOP878062,RxNorm Extension
41160066,Cyclophosphamide 200 MG Injectable Solution [Endoxan] Box of 40,OMOP2358028,RxNorm Extension
36411244,50 ML Cyclophosphamide 20 MG/ML Injectable Solution Box of 1,OMOP3103286,RxNorm Extension
43652829,3640 MG Cyclophosphamide 0.588 MG/MG Injectable Solution,OMOP880106,RxNorm Extension
41042823,Cyclophosphamide 500 MG Injectable Solution [Endoxan] Box of 6 by Gerke,OMOP2240785,RxNorm Extension
36411196,45 ML Cyclophosphamide 20 MG/ML Injectable Solution Box of 10 by Special Order,OMOP3103238,RxNorm Extension
41105589,Cyclophosphamide 1000 MG Injectable Solution [Endoxan] Box of 6 by Haematogmbh,OMOP2303551,RxNorm Extension
21113504,Cyclophosphamide 20 MG/ML Injection Box of 1,OMOP400577,RxNorm Extension
41323911,Cyclophosphamide 1000 MG Injectable Solution [Cyclophosphamid Baxter] Box of 1 by Baxter,OMOP2521873,RxNorm Extension
21142907,Cyclophosphamide 500 MG Injection by Baxter,OMOP400585,RxNorm Extension
43627207,5 ML Cyclophosphamide 107 MG/ML Injectable Solution [Endoxan] by Baxter,OMOP769205,RxNorm Extension
41011724,Cyclophosphamide 500 MG Injectable Solution [Endoxan] Box of 1 by Cc,OMOP2209686,RxNorm Extension
41253267,Cyclophosphamide 100 MG Injectable Solution [Endoxan] Box of 10,OMOP2451229,RxNorm Extension
41128623,Cyclophosphamide 1000 MG Injectable Solution [Endoxan],OMOP2326585,RxNorm Extension
21093799,Cyclophosphamide 2000 MG Injection by Sandoz,OMOP400533,RxNorm Extension
40980403,Cyclophosphamide 50 MG Oral Tablet [Endoxan] Box of 50 by Bestphago,OMOP2178365,RxNorm Extension
41199611,Cyclophosphamide 50 MG Oral Tablet [Cyclostin] Box of 50 by Pfizer,OMOP2397573,RxNorm Extension
36410838,10 ML Cyclophosphamide 20 MG/ML Injectable Solution Box of 10,OMOP3102880,RxNorm Extension
43711767,Cyclophosphamide 0.588 MG/MG Injectable Solution [Endoxan Lyophilisat],OMOP959220,RxNorm Extension
21152789,Cyclophosphamide 200 MG Injection [Endoxana] Box of 1,OMOP400560,RxNorm Extension
21044745,Cyclophosphamide 1000 MG Injection Box of 5 by Alliance,OMOP400528,RxNorm Extension
35775362,Cyclophosphamide 1000 MG Injectable Solution [Endoxana],OMOP2776823,RxNorm Extension
41105586,Cyclophosphamide 200 MG Injectable Solution [Endoxan] Box of 10 by Baxter,OMOP2303548,RxNorm Extension
21142908,Cyclophosphamide 500 MG Injection Box of 1 by Alliance,OMOP400592,RxNorm Extension
36413225,27.3 ML Cyclophosphamide 20 MG/ML Injectable Solution by Special Order,OMOP3105267,RxNorm Extension
40980401,Cyclophosphamide 100 MG Injectable Solution [Endoxan] Box of 50 by Baxter,OMOP2178363,RxNorm Extension
43796422,2140 MG Cyclophosphamide 1 MG/MG Injectable Solution [Cyclophosphamid Hexal],OMOP879226,RxNorm Extension
36410783,10 ML Cyclophosphamide 20 MG/ML Injectable Solution Box of 10 by Special Order,OMOP3102825,RxNorm Extension
21113503,Cyclophosphamide 2000 MG Injection Box of 1,OMOP400535,RxNorm Extension
21172400,Cyclophosphamide 1000 MG Injection Box of 1 by Alliance,OMOP400522,RxNorm Extension
41180339,Cyclophosphamide 50 MG Oral Tablet Box of 30,OMOP2378301,RxNorm Extension
41137013,Cyclophosphamide 500 MG Injectable Solution [Endoxan] Box of 1 by Emra-Med,OMOP2334975,RxNorm Extension
40909828,Cyclophosphamide 200 MG Injectable Solution [Endoxan] Box of 100,OMOP2107790,RxNorm Extension
36410961,15 ML Cyclophosphamide 20 MG/ML Injectable Solution Box of 10 by Special Order,OMOP3103003,RxNorm Extension
41253269,Cyclophosphamide 50 MG Oral Tablet [Endoxan] Box of 1000,OMOP2451231,RxNorm Extension
40992765,Cyclophosphamide 100 MG Injectable Solution Box of 10,OMOP2190727,RxNorm Extension
36266270,Cyclophosphamide 1000 MG Injectable Solution [Endoxan] by Baxter,OMOP3117145,RxNorm Extension
40980404,Cyclophosphamide 50 MG Oral Tablet [Endoxan] Box of 50 by Emra-Med,OMOP2178366,RxNorm Extension
21108092,50 ML Cyclophosphamide 20 MG/ML Injection Box of 1,OMOP318694,RxNorm Extension
35743197,Cyclophosphamide 500 MG Injectable Solution Box of 10 by A A H,OMOP2744658,RxNorm Extension
19018903,Cyclophosphamide 50 MG Oral Tablet,197550,RxNorm
21123107,Cyclophosphamide 50 MG Oral Tablet Box of 100 by Pfizer,OMOP400569,RxNorm Extension
43855891,Cyclophosphamide 1 MG/MG Injectable Solution [Cyclophosphamid Cadiasun],OMOP959216,RxNorm Extension
21152790,Cyclophosphamide 25 MG Oral Tablet [Cytoxan] Box of 100,OMOP400613,RxNorm Extension
36411121,25 ML Cyclophosphamide 20 MG/ML Injectable Solution,OMOP3103163,RxNorm Extension
40847705,Cyclophosphamide 2000 MG Injectable Solution [Cyclophosphamid Baxter] Box of 1,OMOP2045667,RxNorm Extension
43724205,1070 MG Cyclophosphamide 1 MG/MG Injectable Solution [Cyclophosphamid Cadiasun] by Cadiasun,OMOP876985,RxNorm Extension
