concept_id,concept_name,concept_code,vocabulary_id
21049183,50 ML rituximab 10 MG/ML Injection [MabThera] by Roche,OMOP318234,RxNorm Extension
43520204,11.7 ML rituximab 120 MG/ML Injection [Mabthera Sc],OMOP2807319,RxNorm Extension
46275076,rituximab Injection,1657861,RxNorm
21147283,50 ML rituximab 10 MG/ML Injection Box of 1,OMOP318232,RxNorm Extension
21023766,rituximab Injection [MabThera],OMOP376614,RxNorm Extension
46275082,50 ML rituximab 10 MG/ML Injection,1657867,RxNorm
43273901,rituximab Injection [Mabthera Sc],OMOP548054,RxNorm Extension
21058945,50 ML rituximab 10 MG/ML Injection [MabThera] Box of 1 by Roche,OMOP318236,RxNorm Extension
21107640,10 ML rituximab 10 MG/ML Injection [MabThera] by Roche,OMOP310410,RxNorm Extension
21161313,rituximab 10 MG/ML Injection [MabThera] Box of 1,OMOP376620,RxNorm Extension
21167028,50 ML rituximab 10 MG/ML Injection [MabThera] Box of 1,OMOP318235,RxNorm Extension
46275078,rituximab Injection [Rituxan],1657863,RxNorm
21068422,10 ML rituximab 10 MG/ML Injection [MabThera] Box of 2,OMOP310411,RxNorm Extension
46275080,rituximab 10 MG/ML Injection,1657865,RxNorm
43295512,rituximab 120 MG/ML Injection [Mabthera Sc],OMOP548056,RxNorm Extension
36883074,rituximab 120 MG/ML Injection,OMOP1000869,RxNorm Extension
46275077,10 ML rituximab 10 MG/ML Injection,1657862,RxNorm
21033535,rituximab 10 MG/ML Injection [MabThera],OMOP376619,RxNorm Extension
46275081,rituximab 10 MG/ML Injection [Rituxan],1657866,RxNorm
21072982,rituximab 10 MG/ML Injection [MabThera] Box of 2,OMOP376621,RxNorm Extension
21029097,10 ML rituximab 10 MG/ML Injection [MabThera] Box of 2 by Roche,OMOP310412,RxNorm Extension
21176809,50 ML rituximab 10 MG/ML Injection [MabThera],OMOP318233,RxNorm Extension
21023767,rituximab 10 MG/ML Injection Box of 2,OMOP376618,RxNorm Extension
46275083,50 ML rituximab 10 MG/ML Injection [Rituxan],1657868,RxNorm
21137006,10 ML rituximab 10 MG/ML Injection Box of 2,OMOP310406,RxNorm Extension
1314273,rituximab,121191,RxNorm
43520205,11.7 ML rituximab 120 MG/ML Injection,OMOP2807320,RxNorm Extension
21131610,rituximab 10 MG/ML Injection Box of 1,OMOP376617,RxNorm Extension
21107639,10 ML rituximab 10 MG/ML Injection [MabThera],OMOP310407,RxNorm Extension
46275079,10 ML rituximab 10 MG/ML Injection [Rituxan],1657864,RxNorm
