concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
312334,85598007,Constrictive pericarditis,SNOMED,SM,FALSE
312543,66704002,Meningococcal pericarditis,SNOMED,SM,FALSE
312928,37715009,Adhesive pericarditis,SNOMED,SM,FALSE
314867,187040006,Histoplasma capsulatum with pericarditis,SNOMED,SM,FALSE
315293,266235007,Acute idiopathic pericarditis,SNOMED,SM,FALSE
315469,27806003,Coxsackie pericarditis,SNOMED,SM,FALSE
318072,187059008,Histoplasmosis with pericarditis,SNOMED,SM,FALSE
320025,3589003,Syphilitic pericarditis,SNOMED,SM,FALSE
320116,15555002,Acute pericarditis,SNOMED,SM,FALSE
321307,78069008,Chronic rheumatic pericarditis,SNOMED,SM,FALSE
321586,15676002,Acute rheumatic pericarditis,SNOMED,SM,FALSE
439682,187050007,Histoplasma duboisii with pericarditis,SNOMED,SM,FALSE
439692,194903007,Acute pericarditis associated with another disorder,SNOMED,SM,FALSE
442112,90428001,Gonococcal pericarditis,SNOMED,SM,FALSE
761739,15964781000119101,Myopericarditis caused by Borrelia species,SNOMED,SM,FALSE
1569153,I30,Acute pericarditis,ICD10CM,10,FALSE
3520384,608501000000102,Acute pericarditis in diseases EC NOS,SNOMED,SM,FALSE
3537087,630561000000109,Acute pericarditis - unspecified,SNOMED,SM,FALSE
3537088,630571000000102,Acute pericarditis NOS,SNOMED,SM,FALSE
3537739,639481000000108,Other and unspecified acute pericarditis,SNOMED,SM,FALSE
3540696,682791000000101,Acute purulent pericarditis unspecified,SNOMED,SM,FALSE
3541956,700271000000101,Adhesive pericarditis NOS,SNOMED,SM,FALSE
3541957,700281000000104,Constrictive pericarditis NOS,SNOMED,SM,FALSE
3568960,632061000000101,Chronic rheumatic pericarditis NOS,SNOMED,SM,FALSE
3573297,624891000000105,Viral pericarditis NOS,SNOMED,SM,FALSE
4006296,111301006,Pericarditis due to familial Mediterranean fever,SNOMED,SM,FALSE
4006483,11176009,Acute myopericarditis,SNOMED,SM,FALSE
