concept_id,concept_code,concept_name,vocabulary_id
44784525,698692009,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type in remission",SNOMED
4149904,31177006,"Attention deficit hyperactivity disorder, combined type",SNOMED
438132,192132008,Hyperkinetic conduct disorder,SNOMED
45765796,702815001,"Attention deficit hyperactivity disorder, inattentive presentation (restrictive)",SNOMED
44782517,698689005,"Attention deficit hyperactivity disorder, predominantly inattentive type in remission",SNOMED
4253962,7461003,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type",SNOMED
440086,192127007,Child attention deficit disorder,SNOMED
4149353,35253001,"Attention deficit hyperactivity disorder, predominantly inattentive type",SNOMED
437261,192131001,Hyperkinesis with developmental delay,SNOMED
4041692,229715008,Deficits in attention motor control and perception,SNOMED
438409,406506008,Attention deficit hyperactivity disorder,SNOMED
4049391,23148009,Undifferentiated attention deficit disorder,SNOMED
