concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
22666,197130009,Vomiting after gastrointestinal tract surgery,SNOMED,SM,FALSE
26727,8765009,Hematemesis,SNOMED,SM,FALSE
27321,196746003,Persistent vomiting,SNOMED,SM,FALSE
27674,16932000,Nausea and vomiting,SNOMED,SM,FALSE
76458,77880009,Rectal pain,SNOMED,SM,FALSE
80141,47812002,Functional diarrhea,SNOMED,SM,FALSE
193322,301754002,Right lower quadrant pain,SNOMED,SM,FALSE
193523,69186005,Broad ligament laceration syndrome,SNOMED,SM,FALSE
194175,301715003,Left upper quadrant pain,SNOMED,SM,FALSE
194696,266599000,Dysmenorrhea,SNOMED,SM,FALSE
195083,301716002,Left lower quadrant pain,SNOMED,SM,FALSE
196523,62315008,Diarrhea,SNOMED,SM,FALSE
196623,111912001,Acute amebic dysentery without abscess,SNOMED,SM,FALSE
197206,57725006,Balantidiasis,SNOMED,SM,FALSE
197381,79922009,Epigastric pain,SNOMED,SM,FALSE
197484,43240000,Diarrhea of presumed infectious origin,SNOMED,SM,FALSE
197988,102614006,Generalized abdominal pain,SNOMED,SM,FALSE
198263,301717006,Right upper quadrant pain,SNOMED,SM,FALSE
198337,19213003,Infectious diarrheal disease,SNOMED,SM,FALSE
198671,111911008,Chronic intestinal amebiasis without abscess,SNOMED,SM,FALSE
200219,21522001,Abdominal pain,SNOMED,SM,FALSE
201218,74621002,Epidemic vomiting syndrome,SNOMED,SM,FALSE
201347,39402007,Pelvic congestion syndrome,SNOMED,SM,FALSE
201418,271832001,"Flatulence, eructation and gas pain",SNOMED,SM,FALSE
201626,43548008,Mittelschmerz,SNOMED,SM,FALSE
201690,7093002,Renal colic,SNOMED,SM,FALSE
201780,36188001,Shigellosis,SNOMED,SM,FALSE
252663,196032009,Pneumonitis due to inhalation of food or vomitus,SNOMED,SM,FALSE
433879,88522004,Umbilical pain,SNOMED,SM,FALSE
435023,199023008,Mild hyperemesis-not delivered,SNOMED,SM,FALSE
441408,422400008,Vomiting,SNOMED,SM,FALSE
441546,37224001,Psychogenic vomiting,SNOMED,SM,FALSE
443326,199022003,Mild hyperemesis-delivered,SNOMED,SM,FALSE
605523,1119217009,Pain in right abdominal lumbar region,SNOMED,SM,FALSE
605524,1119218004,Pain in left abdominal lumbar region,SNOMED,SM,FALSE
710660,K58.1,Irritable bowel syndrome with predominant diarrhoea [IBS-D],ICD10,10,FALSE
710660,K581,Irritable bowel syndrome with predominant diarrhoea [IBS-D],ICD10,10,TRUE
760860,122141000119109,Refractory abdominal migraine,SNOMED,SM,FALSE
760991,12860001000004105,Morning vomiting,SNOMED,SM,FALSE
761087,14440001000004101,Postoperative abdominal pain,SNOMED,SM,FALSE
761102,14700001000004102,Intractable abdominal pain,SNOMED,SM,FALSE
1553844,R11.15,Cyclical vomiting syndrome unrelated to migraine,ICD10CM,10,FALSE
1553844,R1115,Cyclical vomiting syndrome unrelated to migraine,ICD10CM,10,TRUE
1567242,A03,Shigellosis,ICD10CM,10,FALSE
1572199,R10.1,Pain localized to upper abdomen,ICD10CM,10,FALSE
1572199,R101,Pain localized to upper abdomen,ICD10CM,10,TRUE
1572200,R10.3,Pain localized to other parts of lower abdomen,ICD10CM,10,FALSE
1572200,R103,Pain localized to other parts of lower abdomen,ICD10CM,10,TRUE
1572201,R10.8,Other abdominal pain,ICD10CM,10,FALSE
1572201,R108,Other abdominal pain,ICD10CM,10,TRUE
1572203,R11,Nausea and vomiting,ICD10CM,10,FALSE
3523362,164451000000109,Painful rectal bleeding,SNOMED,SM,FALSE
3523531,171731000000100,Painful rectal bleeding,SNOMED,SM,FALSE
3525124,257041000000102,Induction of vomiting,SNOMED,SM,FALSE
3528856,400471000000109,[D]Nausea and vomiting NOS,SNOMED,SM,FALSE
3531402,540501000000100,On examination - abdominal pain on palpation NOS,SNOMED,SM,FALSE
3533009,565991000000102,Vomit: appearance NOS,SNOMED,SM,FALSE
3535565,607791000000102,Cyclical vomiting NOS,SNOMED,SM,FALSE
3535848,611691000000100,Other specified shigella infection,SNOMED,SM,FALSE
3537518,636501000000107,Pneumonitis due to inhalation of food or vomitus NOS,SNOMED,SM,FALSE
3539505,665931000000108,Psychogenic vomiting NOS,SNOMED,SM,FALSE
3540899,685501000000109,Diarrhoea symptom NOS,SNOMED,SM,FALSE
3544585,791011000000108,Functional abdominal pain syndrome,SNOMED,SM,FALSE
