concept_id,concept_code,concept_name,vocabulary_id
40483397,445427006,Seasonal asthma,SNOMED
4232595,404804003,Platinum asthma,SNOMED
46269776,10675871000119106,Mild persistent allergic asthma,SNOMED
43530745,401000119107,Asthma with irreversible airway obstruction,SNOMED
45769441,708093000,Acute exacerbation of allergic asthma,SNOMED
46269767,10674711000119105,Acute severe exacerbation of asthma co-occurrent with allergic rhinitis,SNOMED
45768963,707511009,Uncomplicated mild persistent asthma,SNOMED
257583,37981002,Allergic bronchopulmonary aspergillosis,SNOMED
46270028,124991000119109,Severe persistent asthma co-occurrent with allergic rhinitis,SNOMED
45772073,10742121000119104,Asthma in mother complicating childbirth,SNOMED
45769352,707981009,Acute severe exacerbation of mild persistent asthma,SNOMED
46273452,99031000119107,Acute exacerbation of asthma co-occurrent with allergic rhinitis,SNOMED
46269802,10692721000119102,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma,SNOMED
4141978,427603009,Intermittent asthma,SNOMED
4119298,233679003,Late onset asthma,SNOMED
4120261,233688007,Sulfite-induced asthma,SNOMED
4152913,370221004,Severe asthma,SNOMED
42539549,735588005,Uncomplicated allergic asthma,SNOMED
4057952,19849005,Meat-wrappers' asthma,SNOMED
4250128,407674008,Aspirin-induced asthma,SNOMED
36684328,782513000,Acute severe exacerbation of allergic asthma,SNOMED
4244339,93432008,Drug-induced asthma,SNOMED
36684335,782520007,Exacerbation of allergic asthma due to infection,SNOMED
45766728,703954005,Allergic asthma due to Dermatophagoides farinae,SNOMED
4155470,370220003,Occasional asthma,SNOMED
37108581,10675751000119107,Severe uncontrolled persistent asthma,SNOMED
4145356,426656000,Severe persistent asthma,SNOMED
4080516,18041002,Printers' asthma,SNOMED
37208352,1103911000000103,Severe asthma with fungal sensitisation,SNOMED
46269777,10675991000119100,Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis,SNOMED
4245676,92807009,Chemical-induced asthma,SNOMED
46269784,10676391000119108,Moderate persistent allergic asthma,SNOMED
46274124,10675911000119109,Acute severe exacerbation of mild persistent allergic asthma,SNOMED
313236,409663006,Cough variant asthma,SNOMED
4225553,404806001,Cheese-makers' asthma,SNOMED
257581,281239006,Acute asthma,SNOMED
46270322,1741000119102,Intermittent asthma uncontrolled,SNOMED
45768965,707513007,Uncomplicated severe persistent asthma,SNOMED
40481763,442025000,Acute exacerbation of chronic asthmatic bronchitis,SNOMED
46269770,10675431000119106,Severe persistent allergic asthma,SNOMED
46270029,125011000119100,Mild persistent asthma co-occurrent with allergic rhinitis,SNOMED
312950,424643009,IgE-mediated allergic asthma,SNOMED
4212099,57607007,Occupational asthma,SNOMED
46274062,10692761000119107,Asthma-chronic obstructive pulmonary disease overlap syndrome,SNOMED
45766727,703953004,Allergic asthma due to Dermatophagoides pteronyssinus,SNOMED
4123253,233683003,Hay fever with asthma,SNOMED
4155469,370219009,Moderate asthma,SNOMED
45768912,707447008,Exacerbation of severe persistent asthma,SNOMED
4110051,195977004,Mixed asthma,SNOMED
45769438,708090002,Acute severe exacerbation of asthma,SNOMED
45768910,707444001,Uncomplicated asthma,SNOMED
4225554,404808000,Isocyanate induced asthma,SNOMED
4146581,427679007,Mild intermittent asthma,SNOMED
46269771,10675551000119104,Acute severe exacerbation of severe persistent asthma co-occurrent with allergic rhinitis,SNOMED
3661412,829976001,Thunderstorm asthma,SNOMED
46273454,125001000119103,Moderate persistent asthma co-occurrent with allergic rhinitis,SNOMED
37310241,10674991000119104,Intermittent allergic asthma,SNOMED
4155468,370218001,Mild asthma,SNOMED
4217558,41553006,Detergent asthma,SNOMED
764949,901000119100,"Persistent asthma, well controlled",SNOMED
45773005,708094006,Acute exacerbation of intrinsic asthma,SNOMED
256448,195949008,Chronic asthmatic bronchitis,SNOMED
4245292,59786004,Weavers' cough,SNOMED
42536208,734905008,Moderate acute exacerbation of asthma,SNOMED
4051466,233678006,Childhood asthma,SNOMED
45769443,708096008,Acute severe exacerbation of intrinsic asthma,SNOMED
35609846,1086701000000102,Life threatening acute exacerbation of allergic asthma,SNOMED
45769350,707979007,Acute severe exacerbation of severe persistent asthma,SNOMED
46269801,10692681000119108,Aspirin exacerbated respiratory disease,SNOMED
46273462,10676431000119103,Acute severe exacerbation of moderate persistent allergic asthma,SNOMED
46274059,10675471000119109,Acute severe exacerbation of severe persistent allergic asthma,SNOMED
46270030,125021000119107,Intermittent asthma co-occurrent with allergic rhinitis,SNOMED
4143828,426979002,Mild persistent asthma,SNOMED
761844,16055311000119107,Inhaled steroid-dependent asthma,SNOMED
4206340,55570000,Asthma without status asthmaticus,SNOMED
42536649,735589002,Uncomplicated non-allergic asthma,SNOMED
4309833,423889005,Non-IgE mediated allergic asthma,SNOMED
4143474,34015007,Bakers' asthma,SNOMED
37116845,733858005,Acute severe refractory exacerbation of asthma,SNOMED
4233784,405944004,Asthmatic bronchitis,SNOMED
317009,195967001,Asthma,SNOMED
4142738,427295004,Moderate persistent asthma,SNOMED
37206717,786836003,Near fatal asthma,SNOMED
4301938,418395004,Tea-makers' asthma,SNOMED
764677,5281000124103,Persistent asthma,SNOMED
45769351,707980005,Acute severe exacerbation of moderate persistent asthma,SNOMED
4119300,233687002,Colophony asthma,SNOMED
42535716,72301000119103,Asthma in pregnancy,SNOMED
4022592,11641008,Millers' asthma,SNOMED
4138760,425969006,Exacerbation of intermittent asthma,SNOMED
37109103,16584951000119101,Oral steroid-dependent asthma,SNOMED
45768964,707512002,Uncomplicated moderate persistent asthma,SNOMED
45769442,708095007,Acute severe exacerbation of immunoglobin E-mediated allergic asthma,SNOMED
46273635,2360001000004109,Steroid dependent asthma,SNOMED
4312524,424199006,Substance induced asthma,SNOMED
4211530,56968009,Asthma caused by wood dust,SNOMED
45772937,707446004,Exacerbation of moderate persistent asthma,SNOMED
43530693,1751000119100,Acute exacerbation of chronic obstructive airways disease with asthma,SNOMED
4191479,389145006,Allergic asthma,SNOMED
252658,12428000,Intrinsic asthma without status asthmaticus,SNOMED
4145497,266361008,Intrinsic asthma,SNOMED
4271333,63088003,Allergic asthma without status asthmaticus,SNOMED
4075237,225057002,Brittle asthma,SNOMED
35609847,1086711000000100,Life threatening acute exacerbation of intrinsic asthma,SNOMED
42538744,762521001,Exacerbation of allergic asthma,SNOMED
45757063,103781000119103,Allergic bronchopulmonary mycosis,SNOMED
44810117,866881000000101,Chronic asthma with fixed airflow obstruction,SNOMED
46269785,10676511000119109,Acute severe exacerbation of moderate persistent asthma co-occurrent with allergic rhinitis,SNOMED
42536207,734904007,Life threatening acute exacerbation of asthma,SNOMED
37108580,10675391000119101,Severe controlled persistent asthma,SNOMED
443801,31387002,Exercise-induced asthma,SNOMED
45768911,707445000,Exacerbation of mild persistent asthma,SNOMED
