concept_id,concept_code,concept_name,vocabulary_id
45756788,OMOP4821955,Neurology with Special Qualification in Child Neurology,ABMS
45756834,OMOP4822007,Vascular Neurology,ABMS
44777725,400,Neurology,HES Specialty
44777781,421,Paediatric neurology,HES Specialty
38003980,2084B0002X,Bariatric Psychiatry and Neurology,NUCC
38004458,13,Neurology,Medicare Specialty
38003663,111NN0400X,Neurology Chiropractor,NUCC
43125860,2084B0040X,Psychiatry & Neurology,NUCC
38003981,2084D0003X,"Neurology, Diagnostic Neuroimaging",NUCC
38003982,2084F0202X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Forensic Psychiatry",NUCC
38003983,2084H0002X,"Psychiatry and Neurology, Hospice and Palliative Medicine",NUCC
38003985,2084N0400X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Neurology",NUCC
38003986,2084N0402X,Neurology with Special Qualifications in Child Neurology,NUCC
38003987,2084N0600X,"Neurology, Clinical Neurophysiology",NUCC
38003988,2084P0005X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Neurodevelopmental Disabilities",NUCC
38003989,2084P0015X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Psychosomatic Medicine",NUCC
903251,2084P0301X,Brain Injury Psychiatry and Neurology,NUCC
38003990,2084P0800X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Psychiatry",NUCC
38003992,2084P0804X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Child & Adolescent Psychiatry",NUCC
38003993,2084P0805X,"Allopathic & Osteopathic Physicians, Psychiatry & Neurology, Geriatric Psychiatry",NUCC
38004058,2251N0400X,Physical Neurology Therapist,NUCC
38003994,2084P2900X,"Psychiatry and Neurology, Pain Medicine",NUCC
38003995,2084S0010X,Sports Psychiatry and Neurology,NUCC
38003996,2084S0012X,Sleep Psychiatry and Neurology,NUCC
38003997,2084V0102X,Vascular Neurology,NUCC
3193668,224550000,Neurology nurse,Nebraska Lexicon
3194692,309334002,Paediatric neurologist,Nebraska Lexicon
3197373,56397003,Neurologist,Nebraska Lexicon
4075506,224550000,Neurology nurse,SNOMED
4205969,309334002,Pediatric neurologist,SNOMED
4207073,56397003,Neurologist,SNOMED
