concept_id,concept_name,concept_code,vocabulary_id
45756805,Pediatric Cardiology,OMOP4821938,ABMS
45756779,Interventional Cardiology,OMOP4821964,ABMS
45756754,Cardiovascular Disease,OMOP4821988,ABMS
45756749,Advanced Heart Failure and Transplant Cardiology,OMOP4822003,ABMS
44777675,Cardiothoracic surgery (where there are no separate services for cardiac and thoracic surgery),170,HES Specialty
44777676,Cardiothoracic transplantation (recognised specialist services only - includes 'outreach' facilities),174,HES Specialty
44777721,Cardiology,320,HES Specialty
44777779,Paediatric cardiology,321,HES Specialty
38004451,Cardiology,6,Medicare Specialty
903276,Interventional Cardiology,C3,Medicare Specialty
903279,Advanced Heart Failure and Transplant Cardiology,C7,Medicare Specialty
903237,"Allopathic & Osteopathic Physicians, Internal Medicine, Advanced Heart Failure and Transplant Cardiology",207RA0001X,NUCC
38003865,"Allopathic & Osteopathic Physicians, Internal Medicine, Cardiovascular Disease",207RC0000X,NUCC
38003877,"Allopathic & Osteopathic Physicians, Internal Medicine, Interventional Cardiology",207RI0011X,NUCC
38003895,Nuclear Cardiology,207UN0901X,NUCC
38003948,Pediatric Cardiology,2080P0202X,NUCC
