concept_id,concept_code,concept_name,vocabulary_id
4297494,402301004,Acute constitutional eczema,SNOMED
4223641,402229003,Acute constitutional hand eczema,SNOMED
4221832,402221000,Acute-on-chronic vesicular eczema of hands,SNOMED
4221831,402220004,Acute-on-chronic vesicular eczema of hands and feet,SNOMED
4080932,238560007,Acute podopompholyx,SNOMED
133834,24079001,Atopic dermatitis,SNOMED
40482226,442145005,Atopic dermatitis due to animal dander,SNOMED
4290740,402193002,Atopic dermatitis of eyelid,SNOMED
4298598,402192007,Atopic dermatitis of face,SNOMED
4031012,238541000,Atopic dermatitis of hands,SNOMED
4296190,402191000,Atopic dermatitis of scalp,SNOMED
4066382,200775004,Atopic neurodermatitis,SNOMED
4296192,402196005,Childhood atopic dermatitis,SNOMED
4297495,402302006,Chronic constitutional eczema,SNOMED
4223478,402230008,Chronic constitutional hand eczema,SNOMED
4206125,309461001,Chronic lichenified atopic dermatitis,SNOMED
4290745,402226005,Chronic relapsing vesiculosquamous hand eczema,SNOMED
4223639,402218002,Chronic vesicular eczema of hands,SNOMED
4223498,402569001,Chronic vesicular eczema of hands and feet,SNOMED
4080931,238557000,Constitutional discoid hand eczema,SNOMED
4031634,238559002,Constitutional eczema of foot,SNOMED
4031016,238553001,Constitutional eczema of hand,SNOMED
4033672,238549003,Constitutional eczema of hands and feet,SNOMED
4033770,238558005,Constitutional fingertip eczema,SNOMED
4291279,402588008,Constitutional predisposition as co-factor in eczema,SNOMED
4080927,238544008,Erythrodermic atopic dermatitis,SNOMED
4290734,402183009,Flexural atopic dermatitis,SNOMED
4080928,238545009,Follicular atopic dermatitis,SNOMED
4298597,402186001,Generalized atopic dermatitis,SNOMED
4297478,402201001,Impetiginized atopic dermatitis,SNOMED
4298599,402195009,Infantile atopic dermatitis,SNOMED
4080929,238546005,Pruriginous atopic dermatitis,SNOMED
4290736,402187005,Prurigo pattern atopic dermatitis,SNOMED
4049417,123698008,Vesicular eczema,SNOMED
4223477,402222007,Vesicular hand eczema,SNOMED
