concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
313232,408667000,Hemodialysis-associated hypotension,SNOMED,SM,FALSE
313829,200112003,Maternal hypotension syndrome - delivered with postnatal problem,SNOMED,SM,FALSE
314171,271870002,Low blood pressure reading,SNOMED,SM,FALSE
314432,88887003,Maternal hypotension syndrome,SNOMED,SM,FALSE
315327,200113008,Maternal hypotension syndrome with antenatal problem,SNOMED,SM,FALSE
316447,77545000,Chronic hypotension,SNOMED,SM,FALSE
317002,45007003,Low blood pressure,SNOMED,SM,FALSE
319041,28651003,Orthostatic hypotension,SNOMED,SM,FALSE
378742,23360000,Blind hypotensive eye,SNOMED,SM,FALSE
442070,200111005,Maternal hypotension syndrome - delivered,SNOMED,SM,FALSE
443447,408668005,Iatrogenic hypotension,SNOMED,SM,FALSE
1569419,I95,Hypotension,ICD10CM,10,FALSE
1569420,I95.8,Other hypotension,ICD10CM,10,FALSE
1569420,I958,Other hypotension,ICD10CM,10,TRUE
1571705,O26.5,Maternal hypotension syndrome,ICD10CM,10,FALSE
1571705,O265,Maternal hypotension syndrome,ICD10CM,10,TRUE
3520339,605751000000104,Maternal hypotension syndrome NOS,SNOMED,SM,FALSE
3526875,307851000000106,Postural orthostatic tachycardia syndrome,SNOMED,SM,FALSE
3530065,511861000000101,History of hypotension,SNOMED,SM,FALSE
3530066,511871000000108,History of hypotension,SNOMED,SM,FALSE
3538665,652601000000109,Hypotension NOS,SNOMED,SM,FALSE
3540752,683491000000104,Maternal hypotension syndrome unspecified,SNOMED,SM,FALSE
4008845,207520005,[D]Low blood pressure reading,SNOMED,SM,FALSE
4045723,230664009,Sympathotonic orthostatic hypotension,SNOMED,SM,FALSE
4060828,163022004,O/E - BP reading very low,SNOMED,SM,FALSE
4061355,200110006,Maternal hypotension syndrome unspecified,SNOMED,SM,FALSE
4062014,163023009,O/E - BP reading low,SNOMED,SM,FALSE
4062015,163024003,O/E - BP borderline low,SNOMED,SM,FALSE
4066002,200114002,Maternal hypotension syndrome with postnatal problem,SNOMED,SM,FALSE
4066003,200115001,Maternal hypotension syndrome NOS,SNOMED,SM,FALSE
4100236,192835007,Parkinsonism with orthostatic hypotension,SNOMED,SM,FALSE
4112003,195508000,Hypotension NOS,SNOMED,SM,FALSE
4112334,195506001,Idiopathic hypotension,SNOMED,SM,FALSE
4117864,286963007,Chronic hypotension - idiopathic,SNOMED,SM,FALSE
4119059,288319000,[D]Nonspecific low blood pressure reading,SNOMED,SM,FALSE
4120275,234171009,Drug-induced hypotension,SNOMED,SM,FALSE
4132739,12763006,"Decreased blood pressure, not hypotension",SNOMED,SM,FALSE
4159659,371073003,Postural orthostatic tachycardia syndrome,SNOMED,SM,FALSE
4162208,432524006,Syncope due to orthostatic hypotension,SNOMED,SM,FALSE
4172867,276519002,Neonatal hypotension,SNOMED,SM,FALSE
4219273,72585000,Parkinsonian syndrome associated with idiopathic orthostatic hypotension,SNOMED,SM,FALSE
4240219,58077008,Hypotensive syncope,SNOMED,SM,FALSE
4265037,61933008,Hyperadrenergic postural hypotension,SNOMED,SM,FALSE
4285144,67763001,Hypotensive episode,SNOMED,SM,FALSE
4290512,70247006,Hypoadrenergic postural hypotension,SNOMED,SM,FALSE
4309357,84438001,Pure autonomic failure,SNOMED,SM,FALSE
4323895,429561008,Exertional hypotension,SNOMED,SM,FALSE
4327471,75181005,Chronic orthostatic hypotension,SNOMED,SM,FALSE
35207915,I95.0,Idiopathic hypotension,ICD10CM,10,FALSE
35207915,I950,Idiopathic hypotension,ICD10CM,10,TRUE
35207916,I95.1,Orthostatic hypotension,ICD10CM,10,FALSE
35207916,I951,Orthostatic hypotension,ICD10CM,10,TRUE
35207917,I95.2,Hypotension due to drugs,ICD10CM,10,FALSE
35207917,I952,Hypotension due to drugs,ICD10CM,10,TRUE
35207918,I95.9,"Hypotension, unspecified",ICD10CM,10,FALSE
35207918,I959,"Hypotension, unspecified",ICD10CM,10,TRUE
35211269,R03.1,Nonspecific low blood-pressure reading,ICD10CM,10,FALSE
35211269,R031,Nonspecific low blood-pressure reading,ICD10CM,10,TRUE
35615135,16055431000119108,Hypotension following procedure,SNOMED,SM,FALSE
36713737,718685006,Orthostatic hypotension co-occurrent and due to Parkinson's disease,SNOMED,SM,FALSE
36716981,7431000175109,Refractory hypotension,SNOMED,SM,FALSE
36716992,94501000119106,Transient hypotension,SNOMED,SM,FALSE
37108683,10901000087102,Hypotension during surgery,SNOMED,SM,FALSE
37110303,724515002,Hypotensive esophageal peristalsis,SNOMED,SM,FALSE
40299284,140235006,O/E - BP reading very low,SNOMED,SM,FALSE
40299285,140236007,O/E - BP reading low,SNOMED,SM,FALSE
40299286,140237003,O/E - BP borderline low,SNOMED,SM,FALSE
40316030,155487000,Hypotension,SNOMED,SM,FALSE
40316031,155488005,Orthostatic hypotension,SNOMED,SM,FALSE
40316032,155489002,Chronic hypotension - idiopathic,SNOMED,SM,FALSE
40316033,155490006,Hypotension NOS,SNOMED,SM,FALSE
40320986,158706005,[D]Nonspecific low blood pressure reading,SNOMED,SM,FALSE
40350983,271646004,Low blood pressure,SNOMED,SM,FALSE
40392099,193291000,Blind hypotensive eye,SNOMED,SM,FALSE
40394075,195507005,Drug-induced hypotension,SNOMED,SM,FALSE
40394558,195639007,[X]Other hypotension,SNOMED,SM,FALSE
40406335,206580001,Neonatal hypotension,SNOMED,SM,FALSE
42539580,735908000,Postural hypotension following exercise,SNOMED,SM,FALSE
43021964,472960000,History of hypotension,SNOMED,SM,FALSE
44801374,468661000000100,[X]Other hypotension,SNOMED,SM,FALSE
44802310,501631000000108,[D]Low blood pressure reading,SNOMED,SM,FALSE
44819738,458.0,Orthostatic hypotension,ICD9CM,09,FALSE
44819738,4580,Orthostatic hypotension,ICD9CM,09,TRUE
44821971,458,Hypotension,ICD9CM,09,FALSE
44823135,458.2,Iatrogenic hypotension,ICD9CM,09,FALSE
44823135,4582,Iatrogenic hypotension,ICD9CM,09,TRUE
44823296,669.23,"Maternal hypotension syndrome, antepartum condition or complication",ICD9CM,09,FALSE
44823296,66923,"Maternal hypotension syndrome, antepartum condition or complication",ICD9CM,09,TRUE
44824442,669.20,"Maternal hypotension syndrome, unspecified as to episode of care or not applicable",ICD9CM,09,FALSE
44824442,66920,"Maternal hypotension syndrome, unspecified as to episode of care or not applicable",ICD9CM,09,TRUE
44826658,458.1,Chronic hypotension,ICD9CM,09,FALSE
44826658,4581,Chronic hypotension,ICD9CM,09,TRUE
44828893,360.41,Blind hypotensive eye,ICD9CM,09,FALSE
44828893,36041,Blind hypotensive eye,ICD9CM,09,TRUE
44830102,458.21,Hypotension of hemodialysis,ICD9CM,09,FALSE
44830102,45821,Hypotension of hemodialysis,ICD9CM,09,TRUE
44830275,669.2,Maternal hypotension syndrome,ICD9CM,09,FALSE
44830275,6692,Maternal hypotension syndrome,ICD9CM,09,TRUE
44830276,669.22,"Maternal hypotension syndrome, delivered, with mention of postpartum complication",ICD9CM,09,FALSE
44830276,66922,"Maternal hypotension syndrome, delivered, with mention of postpartum complication",ICD9CM,09,TRUE
44831435,669.24,"Maternal hypotension syndrome, postpartum condition or complication",ICD9CM,09,FALSE
44831435,66924,"Maternal hypotension syndrome, postpartum condition or complication",ICD9CM,09,TRUE
44831612,796.3,Nonspecific low blood pressure reading,ICD9CM,09,FALSE
44831612,7963,Nonspecific low blood pressure reading,ICD9CM,09,TRUE
44832409,458.29,Other iatrogenic hypotension,ICD9CM,09,FALSE
44832409,45829,Other iatrogenic hypotension,ICD9CM,09,TRUE
44833593,458.8,Other specified hypotension,ICD9CM,09,FALSE
44833593,4588,Other specified hypotension,ICD9CM,09,TRUE
44833594,458.9,"Hypotension, unspecified",ICD9CM,09,FALSE
44833594,4589,"Hypotension, unspecified",ICD9CM,09,TRUE
44837292,669.21,"Maternal hypotension syndrome, delivered, with or without mention of antepartum condition",ICD9CM,09,FALSE
44837292,66921,"Maternal hypotension syndrome, delivered, with or without mention of antepartum condition",ICD9CM,09,TRUE
45543247,I95.2,Hypotension due to drugs,ICD10,10,FALSE
45543247,I952,Hypotension due to drugs,ICD10,10,TRUE
45543248,I95.8,Other hypotension,ICD10,10,FALSE
45543248,I958,Other hypotension,ICD10,10,TRUE
45543927,O26.53,"Maternal hypotension syndrome, third trimester",ICD10CM,10,FALSE
45543927,O2653,"Maternal hypotension syndrome, third trimester",ICD10CM,10,TRUE
45548722,O26.50,"Maternal hypotension syndrome, unspecified trimester",ICD10CM,10,FALSE
45548722,O2650,"Maternal hypotension syndrome, unspecified trimester",ICD10CM,10,TRUE
45552870,I95.3,Hypotension of hemodialysis,ICD10CM,10,FALSE
45552870,I953,Hypotension of hemodialysis,ICD10CM,10,TRUE
45552871,I95.81,Postprocedural hypotension,ICD10CM,10,FALSE
45552871,I9581,Postprocedural hypotension,ICD10CM,10,TRUE
45562424,I95.0,Idiopathic hypotension,ICD10,10,FALSE
45562424,I950,Idiopathic hypotension,ICD10,10,TRUE
45567900,O26.52,"Maternal hypotension syndrome, second trimester",ICD10CM,10,FALSE
45567900,O2652,"Maternal hypotension syndrome, second trimester",ICD10CM,10,TRUE
45572153,I95.9,"Hypotension, unspecified",ICD10,10,FALSE
45572153,I959,"Hypotension, unspecified",ICD10,10,TRUE
45577569,O26.5,Maternal hypotension syndrome,ICD10,10,FALSE
45577569,O265,Maternal hypotension syndrome,ICD10,10,TRUE
45582464,O26.51,"Maternal hypotension syndrome, first trimester",ICD10CM,10,FALSE
45582464,O2651,"Maternal hypotension syndrome, first trimester",ICD10CM,10,TRUE
45586653,I95,Hypotension,ICD10,10,FALSE
45591537,I95.89,Other hypotension,ICD10CM,10,FALSE
45591537,I9589,Other hypotension,ICD10CM,10,TRUE
