concept_id,concept_code,concept_name,vocabulary_id
44782425,100751000119101,Venous thrombosis due to central venous access device,SNOMED
45757143,10759191000119106,Postpartum septic thrombophlebitis,SNOMED
444247,111293003,Venous thrombosis,SNOMED
4009180,111458008,Postpartum venous thrombosis,SNOMED
760875,12237551000119104,Acute deep venous thrombosis of bilateral calves,SNOMED
760876,12237631000119109,Acute deep venous thrombosis of left calf,SNOMED
760877,12237711000119106,Acute deep venous thrombosis of right calf,SNOMED
35611569,12237791000119102,Bilateral acute thrombosis of superficial vein of upper limbs,SNOMED
36712810,12237831000119108,Acute thrombosis of superficial vein of left upper limb,SNOMED
36712811,12237871000119106,Acute thrombosis of superficial vein of right upper limb,SNOMED
4133004,128053003,Deep venous thrombosis,SNOMED
4028057,128054009,Deep venous thrombosis of upper extremity,SNOMED
4133975,128055005,Deep venous thrombosis of pelvic vein,SNOMED
46270070,132091000119104,Chronic deep venous thrombosis of lower limb due to coronary artery bypass grafting,SNOMED
46270071,132111000119107,Acute deep venous thrombosis of lower limb due to coronary artery bypass grafting,SNOMED
44782734,132131000119102,Chronic deep venous thrombosis of calf,SNOMED
44782735,132141000119106,Chronic deep venous thrombosis of lower extremity,SNOMED
44782736,132151000119108,Chronic deep venous thrombosis of popliteal vein,SNOMED
44782737,132161000119105,Chronic deep venous thrombosis of tibial vein,SNOMED
44782738,132171000119104,Chronic deep venous thrombosis of thigh,SNOMED
44782739,132191000119103,Chronic deep venous thrombosis of femoral vein,SNOMED
44782740,132201000119100,Chronic deep venous thrombosis of iliofemoral vein,SNOMED
44782741,132221000119109,Chronic deep venous thrombosis of upper extremity,SNOMED
44782742,132241000119103,Acute deep venous thrombosis of calf,SNOMED
44782743,132251000119101,Acute deep venous thrombosis of popliteal vein,SNOMED
44782744,132261000119104,Acute deep venous thrombosis of tibial vein,SNOMED
44782745,132271000119105,Acute deep venous thrombosis of thigh,SNOMED
44782746,132281000119108,Acute deep venous thrombosis,SNOMED
44782747,132291000119106,Acute deep venous thrombosis of femoral vein,SNOMED
44782748,132301000119107,Acute deep venous thrombosis of iliofemoral vein,SNOMED
44782421,132321000119103,Acute deep venous thrombosis of upper extremity,SNOMED
44782754,132531000119105,Chronic thrombosis of superficial vein of upper extremity,SNOMED
761013,132541000119101,Deep venous thrombosis of bilateral pelvic veins,SNOMED
44782759,132551000119104,Chronic thrombosis of subclavian vein,SNOMED
44782760,132591000119109,Acute thrombosis of superficial vein of upper extremity,SNOMED
44782761,132601000119102,Acute deep venous thrombosis of pelvic vein,SNOMED
44782762,132611000119104,Acute thrombosis of subclavian vein,SNOMED
45757409,133411000119108,Chronic thrombosis of mesenteric vein,SNOMED
45757410,133421000119101,Acute thrombosis of mesenteric vein,SNOMED
4046884,134399007,Deep vein thrombosis of leg related to air travel,SNOMED
761026,134971000119105,Chronic deep venous thrombosis of axillary vein,SNOMED
44782751,134961000119104,Acute deep venous thrombosis of axillary vein,SNOMED
44782752,135001000119100,Acute deep venous thrombosis of internal jugular vein,SNOMED
44782755,135011000119102,Chronic deep venous thrombosis of internal jugular vein,SNOMED
44782756,135061000119104,Chronic thrombosis of superior vena cava,SNOMED
44782757,135071000119105,Acute thrombosis of superior vena cava,SNOMED
44782765,136751000119108,Chronic deep venous thrombosis of upper extremity as complication of procedure,SNOMED
44782766,136771000119104,Acute deep venous thrombosis of upper extremity as complication of procedure,SNOMED
44782767,136781000119101,Acute deep venous thrombosis of lower extremity as complication of procedure,SNOMED
761039,13720001000004105,Superficial venous thrombosis of upper extremity,SNOMED
46273489,13730001000004107,Thrombosis of vein of upper limb,SNOMED
36712891,143551000119106,Chronic thrombosis of splenic vein,SNOMED
36712892,143561000119108,Acute thrombosis of splenic vein,SNOMED
4033521,14534009,Splenic vein thrombosis,SNOMED
761098,14640001000004103,Thrombosis of left cephalic vein,SNOMED
35615030,15708201000119101,Acute deep vein thrombosis of right upper limb following procedure,SNOMED
761415,15708281000119109,Acute deep vein thrombosis of right upper limb following coronary artery bypass graft,SNOMED
35615031,15708401000119100,Acute deep vein thrombosis of left upper limb following procedure,SNOMED
761416,15708441000119103,Acute deep vein thrombosis of left upper limb following coronary artery bypass graft,SNOMED
761417,15708481000119108,Chronic deep vein thrombosis of right upper limb following procedure,SNOMED
761418,15708521000119108,Chronic deep vein thrombosis of left upper limb following procedure,SNOMED
761439,15711001000119104,Chronic deep vein thrombosis of left pelvic vein,SNOMED
761440,15711041000119102,Chronic deep venous thrombosis of bilateral pelvic veins,SNOMED
761441,15711081000119107,Chronic deep vein thrombosis of right pelvic vein,SNOMED
35615034,15711241000119106,Acute deep vein thrombosis of right lower limb following procedure,SNOMED
761444,15711361000119101,Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft,SNOMED
35615035,15711401000119105,Acute deep vein thrombosis of left lower limb following procedure,SNOMED
761445,15711441000119107,Chronic deep venous thrombosis of bilateral calves,SNOMED
761446,15711481000119102,Chronic deep venous thrombosis of left thigh,SNOMED
761447,15711521000119102,Chronic deep venous thrombosis of left calf,SNOMED
761448,15711561000119107,Chronic deep venous thrombosis of right thigh,SNOMED
761449,15711601000119107,Chronic deep venous thrombosis of bilateral thighs,SNOMED
761450,15711641000119109,Chronic deep venous thrombosis of right calf,SNOMED
761451,15711681000119104,Chronic thrombosis of superficial vein of right leg,SNOMED
765228,15711721000119105,Chronic thrombosis of superficial veins of both lower extremities,SNOMED
761452,15711761000119100,Acute thrombosis of superficial vein of right lower extremity,SNOMED
761453,15711801000119108,Acute thrombosis of superficial vein of left lower extremity,SNOMED
761454,15711841000119105,Acute thrombosis of superficial veins of both lower extremities,SNOMED
761455,15711921000119107,Thrombosis of bilateral renal veins,SNOMED
761456,15711961000119102,Thrombosis of left renal vein,SNOMED
761457,15712001000119106,Thrombosis of right renal vein,SNOMED
761458,15712041000119108,Chronic thrombosis of superficial vein of right upper extremity,SNOMED
761459,15712081000119103,Chronic thrombosis of superficial vein of left upper extremity,SNOMED
761460,15712121000119101,Chronic thrombosis of superficial vein of bilateral upper limbs,SNOMED
46273494,15712161000119106,Acute thrombosis of inferior vena cava,SNOMED
761461,15712201000119101,Acute deep venous thrombosis of bilateral pelvic veins,SNOMED
761462,15712241000119104,Acute deep venous thrombosis of left pelvic vein,SNOMED
765229,15712281000119109,Acute deep venous thrombosis of right pelvic vein,SNOMED
46270157,15712441000119103,Chronic thrombosis of inferior vena cava,SNOMED
4048890,15742000,Thrombosis of inferior sagittal sinus,SNOMED
36712971,15760351000119105,Chronic deep venous thrombosis,SNOMED
4049318,15842009,Thrombosis of renal vein,SNOMED
37108983,16006031000119103,Thrombophlebitis of vein of right upper limb,SNOMED
36713001,16006071000119100,Thrombophlebitis of vein of left upper limb,SNOMED
35615077,16006111000119107,Bilateral upper limb superficial vein thrombophlebitis,SNOMED
