"concept_id","concept_code","concept_name","vocabulary_id"
45596562,"M31.5","Giant cell arteritis with polymyalgia rheumatica","ICD10"
45596563,"M31.6","Other giant cell arteritis","ICD10"
35208820,"M31.5","Giant cell arteritis with polymyalgia rheumatica","ICD10CM"
35208821,"M31.6","Other giant cell arteritis","ICD10CM"
40315981,"155442004","Giant cell arteritis","SNOMED"
40393244,"195354005","Giant cell arteritis","SNOMED"
40393245,"195355006","Giant cell arteritis","SNOMED"
40393246,"195356007","Giant cell arteritis","SNOMED"
4110335,"195357003","Giant cell arteritis NOS","SNOMED"
40404697,"202835005","Giant cell arteritis with polymyalgia rheumatica","SNOMED"
40401366,"203782001","[X]Other giant cell arteritis","SNOMED"
4045751,"230732009","Cerebral arteritis in giant cell arteritis","SNOMED"
4343935,"239938009","Giant cell arteritis with polymyalgia rheumatica","SNOMED"
4347064,"239939001","Giant cell arteritis without polymyalgia rheumatica","SNOMED"
46270489,"328201000119109","History of giant cell arteritis","SNOMED"
4290976,"400130008","Temporal arteritis","SNOMED"
314963,"414341000","Giant cell arteritis","SNOMED"
44800676,"478741000000101","[X]Other giant cell arteritis","SNOMED"
3583644,"642981000000107","Giant cell arteritis NOS","SNOMED"
36716136,"722020006","Juvenile temporal arteritis","SNOMED"
3654670,"838363001","Arteritic anterior ischemic optic neuropathy due to giant cell arteritis","SNOMED"
40640518,"87511001","Giant cell arteritis","SNOMED"
