concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
192362,197591002,Nephrotic syndrome with membranoproliferative glomerulonephritis,SNOMED,SM,FALSE
192364,197603000,Nephrotic syndrome associated with another disorder,SNOMED,SM,FALSE
194405,197590001,Nephrotic syndrome with membranous glomerulonephritis,SNOMED,SM,FALSE
195289,50581000,Goodpasture's syndrome,SNOMED,SM,FALSE
195314,52254009,Nephrotic syndrome,SNOMED,SM,FALSE
197319,197589005,Nephrotic syndrome with proliferative glomerulonephritis,SNOMED,SM,FALSE
199071,266549004,Nephrotic syndrome with minimal change glomerulonephritis,SNOMED,SM,FALSE
252365,77182004,Membranous glomerulonephritis,SNOMED,SM,FALSE
259070,197579006,Acute proliferative glomerulonephritis,SNOMED,SM,FALSE
261071,197661001,Glomerulosclerosis,SNOMED,SM,FALSE
312358,20917003,Chronic glomerulonephritis,SNOMED,SM,FALSE
433257,80321008,Mesangiocapillary glomerulonephritis,SNOMED,SM,FALSE
435003,197580009,Acute nephritis with lesions of necrotizing glomerulitis,SNOMED,SM,FALSE
435308,19351000,Acute glomerulonephritis,SNOMED,SM,FALSE
435320,197582001,Acute glomerulonephritis associated with another disorder,SNOMED,SM,FALSE
442074,197626007,Focal membranoproliferative glomerulonephritis,SNOMED,SM,FALSE
442075,197616000,Chronic glomerulonephritis associated with another disorder,SNOMED,SM,FALSE
725432,N00.A,Acute nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,FALSE
725432,N00A,Acute nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,TRUE
725433,N01.A,Rapidly progressive nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,FALSE
725433,N01A,Rapidly progressive nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,TRUE
725434,N02.A,Recurrent and persistent hematuria with C3 glomerulonephritis,ICD10CM,10,FALSE
725434,N02A,Recurrent and persistent hematuria with C3 glomerulonephritis,ICD10CM,10,TRUE
725435,N03.A,Chronic nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,FALSE
725435,N03A,Chronic nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,TRUE
725436,N04.A,Nephrotic syndrome with C3 glomerulonephritis,ICD10CM,10,FALSE
725436,N04A,Nephrotic syndrome with C3 glomerulonephritis,ICD10CM,10,TRUE
725437,N05.A,Unspecified nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,FALSE
725437,N05A,Unspecified nephritic syndrome with C3 glomerulonephritis,ICD10CM,10,TRUE
725438,N06.A,Isolated proteinuria with C3 glomerulonephritis,ICD10CM,10,FALSE
725438,N06A,Isolated proteinuria with C3 glomerulonephritis,ICD10CM,10,TRUE
725439,N07.A,"Hereditary nephropathy, not elsewhere classified with C3 glomerulonephritis",ICD10CM,10,FALSE
725439,N07A,"Hereditary nephropathy, not elsewhere classified with C3 glomerulonephritis",ICD10CM,10,TRUE
766398,M35.0A,Sjogren syndrome with glomerular disease,ICD10CM,10,FALSE
766398,M350A,Sjogren syndrome with glomerular disease,ICD10CM,10,TRUE
1571469,N00,Acute nephritic syndrome,ICD10CM,10,FALSE
1571470,N01,Rapidly progressive nephritic syndrome,ICD10CM,10,FALSE
1571471,N02,Recurrent and persistent hematuria,ICD10CM,10,FALSE
1571472,N03,Chronic nephritic syndrome,ICD10CM,10,FALSE
1571473,N04,Nephrotic syndrome,ICD10CM,10,FALSE
1571474,N05,Unspecified nephritic syndrome,ICD10CM,10,FALSE
1571475,N06,Isolated proteinuria with specified morphological lesion,ICD10CM,10,FALSE
1571476,N07,"Hereditary nephropathy, not elsewhere classified",ICD10CM,10,FALSE
3519363,519691000000105,Familial immunoglobulin A nephropathy,SNOMED,SM,FALSE
3520397,610511000000101,Unspecified glomerulonephritis NOS,SNOMED,SM,FALSE
3520406,611321000000108,Renal sclerosis NOS,SNOMED,SM,FALSE
3520413,611871000000103,Acute glomerulonephritis NOS,SNOMED,SM,FALSE
3520430,612881000000109,Other chronic glomerulonephritis,SNOMED,SM,FALSE
3521162,687391000000104,Mesangioproliferative glomerulonephritis NEC,SNOMED,SM,FALSE
3521163,687421000000105,Hypocomplementaemic persistent glomerulonephritis NEC,SNOMED,SM,FALSE
3521164,687431000000107,Mesangiocapillary glomerulonephritis NEC,SNOMED,SM,FALSE
3526663,292651000000104,IgA nephropathy,SNOMED,SM,FALSE
3528929,414271000000101,"[X]Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis",SNOMED,SM,FALSE
3528948,414941000000104,"[X]Hereditary nephropathy, unspecified morphological changes",SNOMED,SM,FALSE
3529164,454861000000102,"[X]Isolated proteinuria, with other specified morphological changes",SNOMED,SM,FALSE
3529190,456591000000101,"[X]Unspecified nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis",SNOMED,SM,FALSE
3530282,519611000000101,Autosomal recessive focal segmental glomerulosclerosis,SNOMED,SM,FALSE
3530283,519621000000107,Autosomal dominant focal segmental glomerulosclerosis,SNOMED,SM,FALSE
3535921,612891000000106,Other chronic glomerulonephritis NOS,SNOMED,SM,FALSE
3543617,758311000000106,Thin basement membrane disease,SNOMED,SM,FALSE
3545760,855071000000106,Crescentic glomerulonephritis,SNOMED,SM,FALSE
3545766,855131000000108,Benign familial haematuria,SNOMED,SM,FALSE
3545782,855301000000100,Goodpasture's disease,SNOMED,SM,FALSE
3545904,857251000000104,Cytomegalovirus-induced glomerulonephritis,SNOMED,SM,FALSE
3547124,938311000000101,Cryoglobulinaemic glomerulonephritis,SNOMED,SM,FALSE
3547125,938321000000107,Diffuse mesangial sclerosis with ocular abnormalities,SNOMED,SM,FALSE
3547135,938441000000106,De novo glomerulonephritis,SNOMED,SM,FALSE
3550979,78431000000106,Diabetes mellitus with persistent proteinuria,SNOMED,SM,FALSE
3551089,83021000000103,Type 1 diabetes mellitus with persistent microalbuminuria,SNOMED,SM,FALSE
