"concept_id","concept_code","concept_name","vocabulary_id"
433257,"80321008","Mesangiocapillary glomerulonephritis","SNOMED"
192362,"197591002","Nephrotic syndrome with membranoproliferative glomerulonephritis","SNOMED"
442074,"197626007","Focal membranoproliferative glomerulonephritis","SNOMED"
4027120,"197598008","Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis","SNOMED"
4059456,"197686005","Acute nephritic syndrome, diffuse mesangiocapillary glomerulonephritis","SNOMED"
4056475,"197695002","Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis","SNOMED"
4059124,"197723007","Isolated proteinuria with specified morphological lesion, diffuse mesangiocapillary glomerulonephritis","SNOMED"
4059584,"197713003","Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis","SNOMED"
4125964,"236410005","Mesangiocapillary glomerulonephritis type IV","SNOMED"
4128062,"236409000","Mesangiocapillary glomerulonephritis type III","SNOMED"
4241966,"59479006","Mesangiocapillary glomerulonephritis, type II","SNOMED"
4294813,"75888001","Mesangiocapillary glomerulonephritis, type I","SNOMED"
45757745,"367511000119101","Hereditary mesangiocapillary glomerulonephritis, type 2","SNOMED"
45757749,"367561000119103","Hereditary diffuse mesangiocapillary glomerulonephritis","SNOMED"
37016359,"368871000119106","Acute nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016360,"368881000119109","Rapidly progressive nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016361,"368901000119106","Chronic nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016362,"368911000119109","Nephrotic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016363,"368921000119102","Nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016364,"368931000119104","Isolated proteinuria co-occurrent and due to membranoproliferative glomerulonephritis type III","SNOMED"
37016365,"368941000119108","Hereditary nephropathy co-occurrent with membranoproliferative glomerulonephritis type III","SNOMED"
37018346,"714819001","Recurrent hematuria co-occurrent and due to diffuse mesangiocapillary glomerulonephritis","SNOMED"
37018347,"714820007","Persistent hematuria co-occurrent and due to diffuse mesangiocapillary glomerulonephritis","SNOMED"
