concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
318736,37796009,Migraine,SNOMED,SM,FALSE
372313,103011009,Benign exertional headache,SNOMED,SM,FALSE
372886,423683008,Refractory migraine with aura,SNOMED,SM,FALSE
373463,95658004,Cough headache syndrome,SNOMED,SM,FALSE
373755,95660002,Thunderclap headache,SNOMED,SM,FALSE
374342,103010005,Headache associated with sexual activity,SNOMED,SM,FALSE
374639,431237007,Chronic headache disorder,SNOMED,SM,FALSE
374922,230481005,Idiopathic stabbing headache,SNOMED,SM,FALSE
375527,230461009,Headache disorder,SNOMED,SM,FALSE
375530,230463007,Migraine with prolonged aura,SNOMED,SM,FALSE
376104,54012000,Posttraumatic headache,SNOMED,SM,FALSE
376382,398057008,Tension-type headache,SNOMED,SM,FALSE
376394,23186000,Menstrual migraine,SNOMED,SM,FALSE
377545,230470007,Episodic tension-type headache,SNOMED,SM,FALSE
377546,230477005,Chronic post-traumatic headache,SNOMED,SM,FALSE
377853,230471006,Chronic tension-type headache,SNOMED,SM,FALSE
378145,230473009,Chronic cluster headache,SNOMED,SM,FALSE
378253,25064002,Headache,SNOMED,SM,FALSE
378735,56097005,Migraine without aura,SNOMED,SM,FALSE
379806,193030005,Migraine variants,SNOMED,SM,FALSE
380093,230472004,Episodic cluster headache,SNOMED,SM,FALSE
381278,193031009,Cluster headache,SNOMED,SM,FALSE
381549,4473006,Migraine with aura,SNOMED,SM,FALSE
433763,59292006,Hemiplegic migraine,SNOMED,SM,FALSE
443615,423894005,Refractory migraine,SNOMED,SM,FALSE
443616,423279000,Refractory migraine without aura,SNOMED,SM,FALSE
443619,425365009,Refractory migraine variants,SNOMED,SM,FALSE
601499,466841000124105,Headache after cough,SNOMED,SM,FALSE
601848,471651000124106,Episodic migraine,SNOMED,SM,FALSE
601849,471661000124108,Acute migraine,SNOMED,SM,FALSE
605546,1119294003,Unilateral left sided headache,SNOMED,SM,FALSE
605547,1119295002,Unilateral right sided headache,SNOMED,SM,FALSE
608736,145621000146106,Headache due to exertion,SNOMED,SM,FALSE
725458,R51.0,"Headache with orthostatic component, not elsewhere classified",ICD10CM,10,FALSE
725458,R510,"Headache with orthostatic component, not elsewhere classified",ICD10CM,10,TRUE
725459,R51.9,"Headache, unspecified",ICD10CM,10,FALSE
725459,R519,"Headache, unspecified",ICD10CM,10,TRUE
760856,121881000119102,Intractable allergic migraine,SNOMED,SM,FALSE
760964,124041000119102,Intractable hemiplegic migraine,SNOMED,SM,FALSE
760967,124071000119109,Intractable menstrual migraine,SNOMED,SM,FALSE
760968,124161000119104,Chronic migraine without aura with status migrainosus,SNOMED,SM,FALSE
762083,290441000119105,Intractable chronic headache following trauma,SNOMED,SM,FALSE
762084,290541000119106,Intractable episodic tension-type headache,SNOMED,SM,FALSE
762152,293901000119108,Intractable episodic cluster headache,SNOMED,SM,FALSE
762580,429181000124108,Refractory acute confusional migraine,SNOMED,SM,FALSE
762725,431061000124100,"Ophthalmoplegic migraine, refractory",SNOMED,SM,FALSE
762769,431601000124105,Chronic migraine without aura,SNOMED,SM,FALSE
763167,436771000124102,"Basilar artery migraine, refractory",SNOMED,SM,FALSE
763746,445491000124104,Postural headache,SNOMED,SM,FALSE
765261,122061000119109,Intractable retinal migraine,SNOMED,SM,FALSE
765701,437931000124100,"Chronic migraine without aura, non-refractory",SNOMED,SM,FALSE
766354,G44.86,Cervicogenic headache,ICD10CM,10,FALSE
766354,G4486,Cervicogenic headache,ICD10CM,10,TRUE
1553844,R11.15,Cyclical vomiting syndrome unrelated to migraine,ICD10CM,10,FALSE
1553844,R1115,Cyclical vomiting syndrome unrelated to migraine,ICD10CM,10,TRUE
1568330,G43,Migraine,ICD10CM,10,FALSE
1568331,G43.0,Migraine without aura,ICD10CM,10,FALSE
1568331,G430,Migraine without aura,ICD10CM,10,TRUE
1568332,G43.1,Migraine with aura,ICD10CM,10,FALSE
1568332,G431,Migraine with aura,ICD10CM,10,TRUE
1568333,G43.5,Persistent migraine aura without cerebral infarction,ICD10CM,10,FALSE
1568333,G435,Persistent migraine aura without cerebral infarction,ICD10CM,10,TRUE
1568334,G43.6,Persistent migraine aura with cerebral infarction,ICD10CM,10,FALSE
1568334,G436,Persistent migraine aura with cerebral infarction,ICD10CM,10,TRUE
1568335,G43.60,"Persistent migraine aura with cerebral infarction, not intractable",ICD10CM,10,FALSE
1568335,G4360,"Persistent migraine aura with cerebral infarction, not intractable",ICD10CM,10,TRUE
1568336,G43.61,"Persistent migraine aura with cerebral infarction, intractable",ICD10CM,10,FALSE
1568336,G4361,"Persistent migraine aura with cerebral infarction, intractable",ICD10CM,10,TRUE
1568337,G43.7,Chronic migraine without aura,ICD10CM,10,FALSE
