concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
132685,198985009,Severe pre-eclampsia - not delivered,SNOMED,SM,FALSE
134414,199000005,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication,SNOMED,SM,FALSE
135601,198999008,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered,SNOMED,SM,FALSE
136743,199002002,Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered,SNOMED,SM,FALSE
136760,198967002,Transient hypertension of pregnancy - not delivered,SNOMED,SM,FALSE
137940,198965005,Transient hypertension of pregnancy - delivered,SNOMED,SM,FALSE
141084,198997005,Pre-eclampsia or eclampsia with pre-existing hypertension,SNOMED,SM,FALSE
141639,198966006,Transient hypertension of pregnancy - delivered with postnatal complication,SNOMED,SM,FALSE
192684,198953006,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",SNOMED,SM,FALSE
197930,198949009,"Renal hypertension complicating pregnancy, childbirth and the puerperium",SNOMED,SM,FALSE
200157,198951008,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",SNOMED,SM,FALSE
201912,198952001,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",SNOMED,SM,FALSE
312648,1201005,Benign essential hypertension,SNOMED,SM,FALSE
314090,41114007,Mild pre-eclampsia,SNOMED,SM,FALSE
314103,198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",SNOMED,SM,FALSE
314423,198946002,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",SNOMED,SM,FALSE
314958,194785008,Benign secondary hypertension,SNOMED,SM,FALSE
316866,38341003,Hypertensive disorder,SNOMED,SM,FALSE
317895,123799005,Renovascular hypertension,SNOMED,SM,FALSE
317898,78975002,Malignant essential hypertension,SNOMED,SM,FALSE
318437,89242004,Malignant secondary hypertension,SNOMED,SM,FALSE
319826,31992008,Secondary hypertension,SNOMED,SM,FALSE
320128,59621000,Essential hypertension,SNOMED,SM,FALSE
320456,198945003,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",SNOMED,SM,FALSE
321074,199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium",SNOMED,SM,FALSE
321080,198941007,"Hypertension complicating pregnancy, childbirth and the puerperium",SNOMED,SM,FALSE
321638,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",SNOMED,SM,FALSE
433536,46764007,Severe pre-eclampsia,SNOMED,SM,FALSE
438490,198983002,Severe pre-eclampsia - delivered,SNOMED,SM,FALSE
