concept_id,concept_code,concept_name,vocabulary_id
36716446,722455002,"Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome",SNOMED
36676669,773621003,"Intellectual disability, hypotonia, brachycephaly, pyloric stenosis, cryptorchidism syndrome",SNOMED
4044557,229705002,Mixed acquired dyspraxia,SNOMED
4335176,231541007,Conduct disorder - unsocialized,SNOMED
3661680,870264004,Pervasive developmental disorder with disorder of intellectual development and pervasive impairment of functional language without loss of previously acquired skills,SNOMED
36715305,720855003,Cerebrooculonasal syndrome,SNOMED
37397174,717223008,X-linked epilepsy with learning disability and behavior disorder syndrome,SNOMED
36680587,778009001,"Blepharophimosis, intellectual disability syndrome, Verloes type",SNOMED
4189466,373618009,Autistic spectrum disorder with isolated skills,SNOMED
44784525,698692009,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type in remission",SNOMED
36674907,770794008,11p15.4 microduplication syndrome,SNOMED
36714074,719162001,Radioulnar synostosis with microcephaly and scoliosis syndrome,SNOMED
36714103,719202006,Spondyloepiphyseal dysplasia tarda Kohn type,SNOMED
37204230,782753000,"Intellectual disability, coarse face, macrocephaly, cerebellar hypotrophy syndrome",SNOMED
37312299,788584007,Blepharophimosis and mental retardation syndrome,SNOMED
36674894,770751003,"Severe motor and intellectual disabilities, sensorineural deafness, dystonia syndrome",SNOMED
434340,47916000,Developmental arithmetic disorder,SNOMED
37111630,726672000,"Short stature, unique facies, enamel hypoplasia, progressive joint stiffness, high-pitched voice syndrome",SNOMED
36676726,773772001,Rare non-syndromic intellectual disability,SNOMED
35623414,765758008,Microcephalic primordial dwarfism Montreal type,SNOMED
37206121,785726009,Hyperekplexia epilepsy syndrome,SNOMED
37204504,783174004,Congenital muscular dystrophy with intellectual disability,SNOMED
36713969,719018008,X-linked intellectual disability Abidi type,SNOMED
441535,71961003,Childhood disintegrative disorder,SNOMED
3655812,870265003,Pervasive developmental disorder with disorder of intellectual development with loss of previously acquired skills,SNOMED
36716153,722055008,Oculopalatocerebral syndrome,SNOMED
4299505,77287004,Borderline intellectual disability,SNOMED
37110482,724740006,Adolescent onset conduct-dissocial disorder,SNOMED
45766388,703535000,Mowat-Wilson syndrome,SNOMED
37118888,723304001,"Microcephaly, seizure, intellectual disability, heart disease syndrome",SNOMED
35610126,1089831000000105,Mild intellectual development disorder without significant impairment of behaviour,SNOMED
37117739,732954002,"Osteopenia, intellectual disability, sparse hair syndrome",SNOMED
45766270,703389002,CASK related intellectual disability,SNOMED
37109996,724001005,"Retinitis pigmentosa, intellectual disability, deafness, hypogenitalism syndrome",SNOMED
36713967,719016007,X-linked intellectual disability Cantagrel type,SNOMED
4085427,24125008,Mental disorder in infancy,SNOMED
36676430,773307006,Zechi Ceide syndrome,SNOMED
36676400,773274001,"X-linked intellectual disability, craniofacioskeletal syndrome",SNOMED
36716264,722213009,Severe X-linked intellectual disability Gustavson type,SNOMED
36674736,770565003,Microcephalic primordial dwarfism Dauber type,SNOMED
36678790,776204008,"Colobomatous microphthalmia, obesity, hypogenitalism, intellectual disability syndrome",SNOMED
36714541,719825000,"X-linked intellectual disability, macrocephaly, macroorchidism syndrome",SNOMED
36714054,719139003,Pettigrew syndrome,SNOMED
36676719,773699009,Pitt Hopkins-like syndrome,SNOMED
35622341,763773007,Macrocephaly and developmental delay syndrome,SNOMED
36713908,718914002,X-linked intellectual disability Van Esch type,SNOMED
37117794,734173003,SCARF syndrome,SNOMED
36713963,719010001,X-linked intellectual disability Schimke type,SNOMED
36676625,773552008,"Intellectual disability, feeding difficulties, developmental delay, microcephaly syndrome",SNOMED
37110483,724741005,Adolescent onset conduct-dissocial disorder with limited prosocial emotions,SNOMED
37110476,724734004,Oppositional defiant disorder co-occurrent with chronic irritability-anger with normal prosocial emotions,SNOMED
35623139,765471005,"X-linked intellectual disability, hypogonadism, ichthyosis, obesity, short stature syndrome",SNOMED
